,datetime,rtt
0,2019-01-01 12:50:15,25.767
1,2019-01-01 12:50:15,30.967
2,2019-01-01 12:50:15,23.331
3,2019-01-01 12:50:15,29.044
4,2019-01-01 12:50:16,33.331
5,2019-01-01 12:50:16,31.338
6,2019-01-01 12:50:17,33.670
7,2019-01-01 12:50:17,26.163
8,2019-01-01 12:50:18,24.416
9,2019-01-01 12:50:18,25.841
10,2019-01-01 12:50:18,23.707
11,2019-01-01 12:50:18,29.908
12,2019-01-01 12:50:19,36.220
13,2019-01-01 12:52:06,24.401
14,2019-01-01 12:52:38,23.502
15,2019-01-01 12:52:38,30.227
16,2019-01-01 12:52:39,22.821
17,2019-01-01 12:52:41,27.730
18,2019-01-01 12:52:43,23.743
19,2019-01-01 12:53:35,32.349
20,2019-01-01 12:53:38,24.122
21,2019-01-01 12:54:19,27.146
22,2019-01-01 12:54:19,24.324
23,2019-01-01 12:54:52,25.785
24,2019-01-01 12:54:52,26.363
25,2019-01-01 12:54:56,30.427
26,2019-01-01 12:54:56,29.986
27,2019-01-01 12:54:56,30.152
28,2019-01-01 12:55:45,24.884
29,2019-01-01 12:55:46,25.751
30,2019-01-01 12:55:55,30.112
31,2019-01-01 12:55:58,24.676
32,2019-01-01 12:55:59,25.411
33,2019-01-01 12:56:33,26.372
34,2019-01-01 12:58:38,36.477
35,2019-01-01 12:58:39,24.652
36,2019-01-01 12:58:39,26.801
37,2019-01-01 12:58:39,28.403
38,2019-01-01 12:58:39,26.407
39,2019-01-01 12:58:39,30.556
40,2019-01-01 12:58:40,26.249
41,2019-01-01 12:58:41,23.323
42,2019-01-01 12:58:42,27.807
43,2019-01-01 12:58:42,25.956
44,2019-01-01 13:00:46,25.991
45,2019-01-01 13:00:46,30.395
46,2019-01-01 13:01:14,32.591
47,2019-01-01 13:01:15,25.959
48,2019-01-01 13:01:16,31.774
49,2019-01-01 13:01:17,25.484
50,2019-01-01 13:01:17,30.655
51,2019-01-01 13:01:18,26.611
52,2019-01-01 13:02:18,25.948
53,2019-01-01 13:02:18,24.130
54,2019-01-01 13:02:19,22.820
55,2019-01-01 13:02:20,36.904
56,2019-01-01 13:02:20,23.525
57,2019-01-01 13:02:54,25.416
58,2019-01-01 13:02:56,23.818
59,2019-01-01 13:02:57,25.339
60,2019-01-01 13:02:58,25.951
61,2019-01-01 13:03:30,29.175
62,2019-01-01 13:03:30,25.888
63,2019-01-01 13:03:32,26.059
64,2019-01-01 13:03:34,25.139
65,2019-01-01 13:04:26,23.437
66,2019-01-01 13:04:27,25.112
67,2019-01-01 13:04:29,24.553
68,2019-01-01 13:07:26,26.078
69,2019-01-01 13:07:27,86.455
70,2019-01-01 13:07:27,99.109
71,2019-01-01 13:07:29,28.588
72,2019-01-01 13:07:29,28.068
73,2019-01-01 13:07:33,26.548
74,2019-01-01 13:08:59,24.781
75,2019-01-01 13:09:36,27.222
76,2019-01-01 13:10:03,57.437
77,2019-01-01 13:10:04,34.416
78,2019-01-01 13:10:04,37.018
79,2019-01-01 13:10:05,27.990
80,2019-01-01 13:10:59,24.551
81,2019-01-01 13:11:00,26.726
82,2019-01-01 13:11:08,27.254
83,2019-01-01 13:11:45,28.065
84,2019-01-01 13:12:24,24.921
85,2019-01-01 13:12:25,32.963
86,2019-01-01 13:12:26,27.038
87,2019-01-01 13:12:29,25.274
88,2019-01-01 13:12:29,23.291
89,2019-01-01 13:12:33,23.459
90,2019-01-01 13:12:37,24.294
91,2019-01-01 13:16:54,25.756
92,2019-01-01 13:16:54,22.952
93,2019-01-01 13:16:54,24.291
94,2019-01-01 13:16:55,24.714
95,2019-01-01 13:16:56,23.607
96,2019-01-01 13:16:56,23.891
97,2019-01-01 13:16:57,23.624
98,2019-01-01 13:16:58,25.958
99,2019-01-01 13:18:18,23.470
100,2019-01-01 13:18:47,22.633
101,2019-01-01 13:18:49,25.212
102,2019-01-01 13:19:18,25.127
103,2019-01-01 13:19:19,24.243
104,2019-01-01 13:19:19,24.075
105,2019-01-01 13:19:20,26.963
106,2019-01-01 13:19:21,24.450
107,2019-01-01 13:19:24,22.846
108,2019-01-01 13:19:24,24.304
109,2019-01-01 13:20:14,27.641
110,2019-01-01 13:20:19,32.531
111,2019-01-01 13:20:22,30.874
112,2019-01-01 13:20:59,25.554
113,2019-01-01 13:21:35,26.555
114,2019-01-01 13:21:36,25.747
115,2019-01-01 13:22:23,23.459
116,2019-01-01 13:23:09,22.557
117,2019-01-01 13:26:01,26.650
118,2019-01-01 13:26:03,28.636
119,2019-01-01 13:26:03,24.252
120,2019-01-01 13:26:03,24.481
121,2019-01-01 13:26:03,32.160
122,2019-01-01 13:26:03,29.892
123,2019-01-01 13:26:03,30.463
124,2019-01-01 13:26:04,28.424
125,2019-01-01 13:26:05,23.944
126,2019-01-01 13:27:22,23.554
127,2019-01-01 13:27:23,22.963
128,2019-01-01 13:28:00,22.998
129,2019-01-01 13:28:02,23.484
130,2019-01-01 13:28:10,24.086
131,2019-01-01 13:28:37,23.344
132,2019-01-01 13:28:38,27.608
133,2019-01-01 13:28:38,23.371
134,2019-01-01 13:28:40,22.720
135,2019-01-01 13:28:40,25.980
136,2019-01-01 13:28:40,26.562
137,2019-01-01 13:28:44,23.467
138,2019-01-01 13:30:16,23.494
139,2019-01-01 13:30:23,26.482
140,2019-01-01 13:30:53,29.716
141,2019-01-01 13:30:54,24.045
142,2019-01-01 13:30:54,30.623
143,2019-01-01 13:30:57,26.248
144,2019-01-01 13:31:46,25.723
145,2019-01-01 13:31:49,23.343
146,2019-01-01 13:35:09,25.711
147,2019-01-01 13:35:10,25.497
148,2019-01-01 13:35:10,27.499
149,2019-01-01 13:35:11,33.706
150,2019-01-01 13:35:11,39.710
151,2019-01-01 13:35:11,33.808
152,2019-01-01 13:35:11,26.752
153,2019-01-01 13:35:11,32.002
154,2019-01-01 13:35:12,35.360
155,2019-01-01 13:35:13,34.578
156,2019-01-01 13:35:13,34.085
157,2019-01-01 13:35:13,35.167
158,2019-01-01 13:35:13,28.998
159,2019-01-01 13:37:15,25.004
160,2019-01-01 13:37:28,24.063
161,2019-01-01 13:37:57,29.253
162,2019-01-01 13:38:57,27.820
163,2019-01-01 13:38:57,27.642
164,2019-01-01 13:39:31,27.010
165,2019-01-01 13:39:41,26.879
166,2019-01-01 13:40:12,25.173
167,2019-01-01 13:40:13,35.953
168,2019-01-01 13:40:15,32.377
169,2019-01-01 13:40:15,31.164
170,2019-01-01 13:43:57,30.940
171,2019-01-01 13:43:58,25.293
172,2019-01-01 13:43:58,24.426
173,2019-01-01 13:45:24,34.260
174,2019-01-01 13:45:28,26.504
175,2019-01-01 13:45:58,29.599
176,2019-01-01 13:45:59,26.186
177,2019-01-01 13:46:03,27.999
178,2019-01-01 13:46:03,25.843
179,2019-01-01 13:46:11,24.525
180,2019-01-01 13:46:36,23.363
181,2019-01-01 13:46:37,30.752
182,2019-01-01 13:46:37,26.530
183,2019-01-01 13:46:38,32.971
184,2019-01-01 13:46:39,26.470
185,2019-01-01 13:46:39,31.432
186,2019-01-01 13:46:47,26.605
187,2019-01-01 13:46:47,42.516
188,2019-01-01 13:47:44,24.037
189,2019-01-01 13:47:47,29.717
190,2019-01-01 13:48:23,23.967
191,2019-01-01 13:48:31,23.614
192,2019-01-01 13:48:56,23.534
193,2019-01-01 13:48:56,22.857
194,2019-01-01 13:48:56,23.289
195,2019-01-01 13:48:57,24.454
196,2019-01-01 13:48:59,27.393
197,2019-01-01 13:49:01,25.469
198,2019-01-01 13:49:49,26.181
199,2019-01-01 13:52:35,23.649
200,2019-01-01 13:52:35,24.310
201,2019-01-01 13:52:36,24.036
202,2019-01-01 13:52:36,26.103
203,2019-01-01 13:52:36,25.412
204,2019-01-01 13:52:37,23.512
205,2019-01-01 13:52:37,24.004
206,2019-01-01 13:52:38,22.750
207,2019-01-01 13:52:38,23.416
208,2019-01-01 13:52:39,23.353
209,2019-01-01 13:54:05,23.933
210,2019-01-01 13:54:06,23.170
211,2019-01-01 13:54:40,27.307
212,2019-01-01 13:54:45,22.930
213,2019-01-01 13:55:21,26.806
214,2019-01-01 13:55:23,27.007
215,2019-01-01 13:55:24,25.672
216,2019-01-01 13:55:30,38.418
217,2019-01-01 13:55:30,45.476
218,2019-01-01 13:55:30,35.803
219,2019-01-01 13:55:31,27.234
220,2019-01-01 13:56:51,29.629
221,2019-01-01 13:56:55,27.412
222,2019-01-01 13:56:58,28.170
223,2019-01-01 13:56:59,22.988
224,2019-01-01 13:57:37,23.167
225,2019-01-01 13:58:32,28.782
226,2019-01-01 13:58:36,26.873
227,2019-01-01 13:58:36,27.895
228,2019-01-01 13:58:38,26.804
229,2019-01-01 14:01:01,31.939
230,2019-01-01 14:01:02,26.080
231,2019-01-01 14:01:02,30.364
232,2019-01-01 14:01:03,32.375
233,2019-01-01 14:01:05,35.968
234,2019-01-01 14:02:37,23.695
235,2019-01-01 14:03:10,22.765
236,2019-01-01 14:03:53,23.996
237,2019-01-01 14:03:53,27.794
238,2019-01-01 14:03:54,30.521
239,2019-01-01 14:03:54,24.880
240,2019-01-01 14:03:55,24.041
241,2019-01-01 14:03:55,37.386
242,2019-01-01 14:04:48,27.985
243,2019-01-01 14:05:26,29.987
244,2019-01-01 14:05:27,24.774
245,2019-01-01 14:05:39,31.687
246,2019-01-01 14:06:20,27.446
247,2019-01-01 14:07:03,25.711
248,2019-01-01 14:07:05,27.434
249,2019-01-01 14:07:07,25.726
250,2019-01-01 14:10:00,29.887
251,2019-01-01 14:10:01,23.777
252,2019-01-01 14:10:02,25.700
253,2019-01-01 14:10:02,30.898
254,2019-01-01 14:10:02,27.399
255,2019-01-01 14:11:21,26.461
256,2019-01-01 14:11:54,31.225
257,2019-01-01 14:11:57,26.360
258,2019-01-01 14:12:28,23.363
