,datetime,rtt
0,2019-01-01 12:50:15,14.933
1,2019-01-01 12:50:15,45.928
2,2019-01-01 12:50:15,13.241
3,2019-01-01 12:50:16,13.064
4,2019-01-01 12:50:16,22.859
5,2019-01-01 12:50:17,16.728
6,2019-01-01 12:50:17,10.742
7,2019-01-01 12:50:17,23.323
8,2019-01-01 12:50:18,12.415
9,2019-01-01 12:50:18,22.002
10,2019-01-01 12:50:18,23.038
11,2019-01-01 12:50:18,12.363
12,2019-01-01 12:50:19,12.795
13,2019-01-01 12:50:19,23.995
14,2019-01-01 12:51:48,17.407
15,2019-01-01 12:52:37,10.345
16,2019-01-01 12:52:38,10.122
17,2019-01-01 12:52:38,14.357
18,2019-01-01 12:52:39,10.114
19,2019-01-01 12:52:39,13.335
20,2019-01-01 12:52:40,11.044
21,2019-01-01 12:52:44,13.433
22,2019-01-01 12:52:44,11.694
23,2019-01-01 12:52:48,12.319
24,2019-01-01 12:52:49,12.795
25,2019-01-01 12:53:35,10.536
26,2019-01-01 12:53:38,70.272
27,2019-01-01 12:53:41,10.129
28,2019-01-01 12:53:41,10.531
29,2019-01-01 12:53:42,10.838
30,2019-01-01 12:54:19,11.585
31,2019-01-01 12:54:20,16.441
32,2019-01-01 12:54:22,17.828
33,2019-01-01 12:54:52,11.214
34,2019-01-01 12:54:52,13.651
35,2019-01-01 12:54:52,13.920
36,2019-01-01 12:54:53,14.357
37,2019-01-01 12:54:54,10.838
38,2019-01-01 12:54:54,10.866
39,2019-01-01 12:54:55,11.574
40,2019-01-01 12:55:45,11.553
41,2019-01-01 12:55:45,17.958
42,2019-01-01 12:55:45,16.862
43,2019-01-01 12:55:47,13.381
44,2019-01-01 12:55:48,11.825
45,2019-01-01 12:55:55,14.588
46,2019-01-01 12:56:32,14.317
47,2019-01-01 12:58:38,13.741
48,2019-01-01 12:58:38,11.216
49,2019-01-01 12:58:38,10.960
50,2019-01-01 12:58:39,12.658
51,2019-01-01 12:58:40,13.385
52,2019-01-01 13:00:06,19.152
53,2019-01-01 13:00:46,15.447
54,2019-01-01 13:00:46,23.549
55,2019-01-01 13:00:53,22.572
56,2019-01-01 13:01:13,14.557
57,2019-01-01 13:01:14,12.674
58,2019-01-01 13:01:15,22.550
59,2019-01-01 13:01:17,17.430
60,2019-01-01 13:01:17,22.192
61,2019-01-01 13:01:17,17.587
62,2019-01-01 13:01:17,13.226
63,2019-01-01 13:01:18,16.390
64,2019-01-01 13:01:18,12.954
65,2019-01-01 13:01:21,14.470
66,2019-01-01 13:01:24,10.981
67,2019-01-01 13:02:19,12.353
68,2019-01-01 13:02:55,12.422
69,2019-01-01 13:02:57,11.973
70,2019-01-01 13:03:30,13.603
71,2019-01-01 13:03:31,12.910
72,2019-01-01 13:03:33,13.011
73,2019-01-01 13:03:34,15.080
74,2019-01-01 13:03:35,14.140
75,2019-01-01 13:03:35,12.416
76,2019-01-01 13:03:40,18.807
77,2019-01-01 13:07:26,11.871
78,2019-01-01 13:07:26,13.175
79,2019-01-01 13:07:26,14.519
80,2019-01-01 13:07:26,11.687
81,2019-01-01 13:07:26,19.051
82,2019-01-01 13:07:27,131.479
83,2019-01-01 13:07:27,198.342
84,2019-01-01 13:07:27,241.275
85,2019-01-01 13:07:27,207.417
86,2019-01-01 13:07:29,15.474
87,2019-01-01 13:07:29,17.305
88,2019-01-01 13:08:54,15.234
89,2019-01-01 13:08:59,12.754
90,2019-01-01 13:09:39,10.998
91,2019-01-01 13:09:40,14.241
92,2019-01-01 13:09:54,14.254
93,2019-01-01 13:10:02,20.552
94,2019-01-01 13:10:05,14.810
95,2019-01-01 13:10:06,20.279
96,2019-01-01 13:10:06,21.321
97,2019-01-01 13:10:59,24.703
98,2019-01-01 13:10:59,17.749
99,2019-01-01 13:11:01,25.732
100,2019-01-01 13:11:03,44.345
101,2019-01-01 13:11:14,17.757
102,2019-01-01 13:11:43,11.347
103,2019-01-01 13:11:51,14.251
104,2019-01-01 13:11:52,12.874
105,2019-01-01 13:12:24,11.586
106,2019-01-01 13:12:26,15.312
107,2019-01-01 13:12:26,14.892
108,2019-01-01 13:12:26,13.475
109,2019-01-01 13:12:27,11.886
110,2019-01-01 13:12:29,19.423
111,2019-01-01 13:12:31,11.806
112,2019-01-01 13:13:16,11.505
113,2019-01-01 13:13:16,10.964
114,2019-01-01 13:13:24,10.378
115,2019-01-01 13:16:53,9.976
116,2019-01-01 13:16:53,15.969
117,2019-01-01 13:16:54,10.382
118,2019-01-01 13:16:54,10.734
119,2019-01-01 13:16:55,11.921
120,2019-01-01 13:16:55,10.105
121,2019-01-01 13:16:55,11.519
122,2019-01-01 13:16:55,11.112
123,2019-01-01 13:16:55,27.395
124,2019-01-01 13:16:56,12.023
125,2019-01-01 13:16:56,10.940
126,2019-01-01 13:16:56,11.834
127,2019-01-01 13:16:56,11.062
128,2019-01-01 13:16:57,10.204
129,2019-01-01 13:16:57,12.557
130,2019-01-01 13:16:57,10.839
131,2019-01-01 13:16:57,10.955
132,2019-01-01 13:16:57,10.209
133,2019-01-01 13:16:57,10.216
134,2019-01-01 13:18:13,20.754
135,2019-01-01 13:18:14,14.504
136,2019-01-01 13:18:48,11.380
137,2019-01-01 13:18:49,18.614
138,2019-01-01 13:18:50,10.367
139,2019-01-01 13:19:18,12.168
140,2019-01-01 13:19:19,11.773
141,2019-01-01 13:19:20,11.991
142,2019-01-01 13:20:16,19.038
143,2019-01-01 13:20:18,14.936
144,2019-01-01 13:20:18,13.232
145,2019-01-01 13:20:58,27.122
146,2019-01-01 13:21:13,14.059
147,2019-01-01 13:21:35,26.239
148,2019-01-01 13:21:36,23.907
149,2019-01-01 13:21:37,13.902
150,2019-01-01 13:21:37,14.015
151,2019-01-01 13:22:23,10.188
152,2019-01-01 13:22:24,10.325
153,2019-01-01 13:22:26,12.861
154,2019-01-01 13:22:27,10.570
155,2019-01-01 13:22:28,15.849
156,2019-01-01 13:22:28,12.244
157,2019-01-01 13:22:29,10.571
158,2019-01-01 13:22:35,10.497
159,2019-01-01 13:22:36,15.096
160,2019-01-01 13:26:01,15.868
161,2019-01-01 13:26:02,11.573
162,2019-01-01 13:26:02,15.038
163,2019-01-01 13:26:02,15.433
164,2019-01-01 13:26:02,15.853
165,2019-01-01 13:26:03,11.976
166,2019-01-01 13:26:03,21.790
167,2019-01-01 13:26:04,20.812
168,2019-01-01 13:27:23,10.304
169,2019-01-01 13:27:23,11.091
170,2019-01-01 13:28:05,15.367
171,2019-01-01 13:28:09,15.116
172,2019-01-01 13:28:09,15.612
173,2019-01-01 13:28:14,18.203
174,2019-01-01 13:28:37,11.714
175,2019-01-01 13:28:37,13.406
176,2019-01-01 13:28:39,13.082
177,2019-01-01 13:28:40,15.112
178,2019-01-01 13:28:45,14.864
179,2019-01-01 13:29:37,14.577
180,2019-01-01 13:29:37,14.039
181,2019-01-01 13:30:12,10.292
182,2019-01-01 13:30:14,13.347
183,2019-01-01 13:30:54,12.230
184,2019-01-01 13:30:54,17.811
185,2019-01-01 13:30:56,21.137
186,2019-01-01 13:30:57,15.159
187,2019-01-01 13:31:46,18.529
188,2019-01-01 13:31:47,19.698
189,2019-01-01 13:31:47,10.885
190,2019-01-01 13:31:49,18.380
191,2019-01-01 13:31:50,13.929
