,datetime,rtt
0,2019-01-01 12:50:14,34.261
1,2019-01-01 12:50:15,33.794
2,2019-01-01 12:50:15,35.809
3,2019-01-01 12:50:15,33.349
4,2019-01-01 12:50:16,41.407
5,2019-01-01 12:50:17,35.591
6,2019-01-01 12:50:17,30.205
7,2019-01-01 12:50:18,33.920
8,2019-01-01 12:50:18,35.211
9,2019-01-01 12:50:18,31.646
10,2019-01-01 12:50:18,30.168
11,2019-01-01 12:52:14,28.924
12,2019-01-01 12:52:37,28.520
13,2019-01-01 12:52:38,28.427
14,2019-01-01 12:52:38,37.610
15,2019-01-01 12:52:38,29.074
16,2019-01-01 12:52:40,28.619
17,2019-01-01 12:52:48,29.113
18,2019-01-01 12:53:35,29.781
19,2019-01-01 12:54:17,28.553
20,2019-01-01 12:54:19,28.181
21,2019-01-01 12:54:20,29.368
22,2019-01-01 12:54:20,30.246
23,2019-01-01 12:54:22,28.191
24,2019-01-01 12:54:53,29.606
25,2019-01-01 12:54:53,35.654
26,2019-01-01 12:54:53,30.594
27,2019-01-01 12:54:54,32.830
28,2019-01-01 12:54:54,35.872
29,2019-01-01 12:54:55,34.882
30,2019-01-01 12:54:55,33.052
31,2019-01-01 12:55:45,34.614
32,2019-01-01 12:55:45,36.617
33,2019-01-01 12:55:46,42.898
34,2019-01-01 12:55:49,34.837
35,2019-01-01 12:56:32,33.198
36,2019-01-01 12:58:38,31.821
37,2019-01-01 12:58:38,32.246
38,2019-01-01 12:58:38,33.819
39,2019-01-01 12:58:39,32.622
40,2019-01-01 12:58:39,30.790
41,2019-01-01 12:58:39,44.916
42,2019-01-01 12:58:40,30.735
43,2019-01-01 12:58:40,29.508
44,2019-01-01 12:58:40,33.928
45,2019-01-01 12:58:42,35.312
46,2019-01-01 12:58:42,30.481
47,2019-01-01 12:58:42,27.840
48,2019-01-01 13:00:41,33.764
49,2019-01-01 13:00:43,29.824
50,2019-01-01 13:01:15,32.260
51,2019-01-01 13:01:16,35.902
52,2019-01-01 13:01:18,32.294
53,2019-01-01 13:01:18,34.790
54,2019-01-01 13:01:19,31.022
55,2019-01-01 13:02:19,30.535
56,2019-01-01 13:02:22,31.709
57,2019-01-01 13:02:57,30.953
58,2019-01-01 13:03:29,40.614
59,2019-01-01 13:03:31,29.057
60,2019-01-01 13:03:33,27.695
61,2019-01-01 13:03:34,32.038
62,2019-01-01 13:03:34,34.279
63,2019-01-01 13:04:27,39.422
64,2019-01-01 13:04:29,39.484
65,2019-01-01 13:07:26,115.781
66,2019-01-01 13:07:26,32.241
67,2019-01-01 13:07:26,77.943
68,2019-01-01 13:07:26,267.917
