,datetime,rtt
0,2019-01-01 12:50:14,17.781
1,2019-01-01 12:50:15,23.264
2,2019-01-01 12:50:16,11.952
3,2019-01-01 12:50:16,12.711
4,2019-01-01 12:50:16,16.365
5,2019-01-01 12:50:16,19.999
6,2019-01-01 12:50:16,13.238
7,2019-01-01 12:50:17,12.881
8,2019-01-01 12:50:17,13.865
9,2019-01-01 12:50:17,14.370
10,2019-01-01 12:50:18,14.357
11,2019-01-01 12:50:18,24.551
12,2019-01-01 12:50:18,13.039
13,2019-01-01 12:50:18,12.428
14,2019-01-01 12:51:38,15.420
15,2019-01-01 12:51:39,13.551
16,2019-01-01 12:51:52,22.092
17,2019-01-01 12:52:05,11.440
18,2019-01-01 12:52:08,10.752
19,2019-01-01 12:52:37,10.595
20,2019-01-01 12:52:38,11.163
21,2019-01-01 12:52:39,11.084
22,2019-01-01 12:52:40,11.032
23,2019-01-01 12:52:40,10.887
24,2019-01-01 12:52:41,10.323
25,2019-01-01 12:52:43,10.998
26,2019-01-01 12:52:44,10.344
27,2019-01-01 12:52:47,10.629
28,2019-01-01 12:52:49,10.949
29,2019-01-01 12:53:37,21.250
30,2019-01-01 12:53:41,10.639
31,2019-01-01 12:53:41,10.850
32,2019-01-01 12:54:19,10.968
33,2019-01-01 12:54:22,11.023
34,2019-01-01 12:54:27,11.562
35,2019-01-01 12:54:27,10.498
36,2019-01-01 12:54:31,13.296
37,2019-01-01 12:54:53,15.156
38,2019-01-01 12:54:53,13.886
39,2019-01-01 12:54:53,14.213
40,2019-01-01 12:54:54,17.220
41,2019-01-01 12:54:54,15.055
42,2019-01-01 12:54:55,12.998
43,2019-01-01 12:54:56,15.682
44,2019-01-01 12:55:47,16.937
45,2019-01-01 12:55:57,11.935
46,2019-01-01 12:56:32,19.990
47,2019-01-01 12:58:38,13.964
48,2019-01-01 12:58:38,14.430
49,2019-01-01 12:58:38,14.462
50,2019-01-01 12:58:39,12.583
51,2019-01-01 12:58:39,13.352
52,2019-01-01 12:58:39,13.449
53,2019-01-01 12:58:40,14.151
54,2019-01-01 12:58:40,13.603
55,2019-01-01 12:58:40,10.431
56,2019-01-01 12:58:41,14.008
57,2019-01-01 12:58:41,13.227
58,2019-01-01 12:58:41,13.629
59,2019-01-01 12:58:41,13.715
60,2019-01-01 12:58:42,15.255
61,2019-01-01 13:00:11,17.572
62,2019-01-01 13:00:43,22.706
63,2019-01-01 13:00:45,11.472
64,2019-01-01 13:00:53,12.368
65,2019-01-01 13:01:14,23.011
66,2019-01-01 13:01:14,11.902
67,2019-01-01 13:01:14,12.118
68,2019-01-01 13:01:14,13.735
69,2019-01-01 13:01:16,16.557
70,2019-01-01 13:01:16,13.997
71,2019-01-01 13:01:16,20.926
72,2019-01-01 13:01:16,13.255
73,2019-01-01 13:01:16,10.687
74,2019-01-01 13:01:16,12.292
75,2019-01-01 13:01:18,21.615
76,2019-01-01 13:01:18,11.763
77,2019-01-01 13:01:18,16.818
78,2019-01-01 13:01:24,18.287
79,2019-01-01 13:01:25,24.634
80,2019-01-01 13:02:20,13.482
81,2019-01-01 13:02:55,13.171
82,2019-01-01 13:02:55,16.111
83,2019-01-01 13:02:56,14.187
84,2019-01-01 13:03:33,13.200
85,2019-01-01 13:03:33,13.592
86,2019-01-01 13:03:40,16.568
87,2019-01-01 13:04:25,14.869
88,2019-01-01 13:04:25,15.308
89,2019-01-01 13:04:26,13.773
90,2019-01-01 13:04:27,13.981
91,2019-01-01 13:04:29,13.127
92,2019-01-01 13:04:35,19.194
93,2019-01-01 13:07:26,235.857
94,2019-01-01 13:07:26,232.021
95,2019-01-01 13:07:27,15.100
96,2019-01-01 13:07:27,14.664
97,2019-01-01 13:07:27,12.370
98,2019-01-01 13:07:27,15.942
99,2019-01-01 13:07:27,13.606
100,2019-01-01 13:07:27,17.261
101,2019-01-01 13:07:28,11.397
102,2019-01-01 13:07:28,15.002
103,2019-01-01 13:07:29,14.504
104,2019-01-01 13:07:29,14.382
105,2019-01-01 13:07:30,14.610
106,2019-01-01 13:07:30,14.377
107,2019-01-01 13:08:53,11.545
108,2019-01-01 13:09:00,15.872
109,2019-01-01 13:09:32,10.473
110,2019-01-01 13:09:39,16.070
111,2019-01-01 13:09:39,13.361
112,2019-01-01 13:09:40,14.658
113,2019-01-01 13:09:41,13.816
114,2019-01-01 13:10:03,18.098
115,2019-01-01 13:10:03,13.435
116,2019-01-01 13:10:04,16.562
117,2019-01-01 13:10:06,12.034
118,2019-01-01 13:10:06,14.370
119,2019-01-01 13:10:07,18.431
120,2019-01-01 13:10:59,27.756
121,2019-01-01 13:10:59,15.064
122,2019-01-01 13:10:59,17.763
123,2019-01-01 13:11:05,16.405
124,2019-01-01 13:11:05,20.520
125,2019-01-01 13:11:06,18.610
126,2019-01-01 13:11:43,17.921
127,2019-01-01 13:11:44,19.950
128,2019-01-01 13:11:46,15.024
129,2019-01-01 13:11:51,18.635
130,2019-01-01 13:11:52,17.919
131,2019-01-01 13:11:52,17.741
132,2019-01-01 13:11:52,18.985
133,2019-01-01 13:11:53,16.068
134,2019-01-01 13:11:55,12.012
135,2019-01-01 13:13:23,11.211
136,2019-01-01 13:13:24,11.496
137,2019-01-01 13:13:24,11.942
138,2019-01-01 13:16:53,13.754
139,2019-01-01 13:16:55,10.684
140,2019-01-01 13:16:55,21.760
141,2019-01-01 13:16:55,10.628
142,2019-01-01 13:16:55,10.712
143,2019-01-01 13:16:55,10.876
144,2019-01-01 13:16:55,11.127
145,2019-01-01 13:16:56,10.258
146,2019-01-01 13:16:56,11.445
147,2019-01-01 13:16:56,11.034
148,2019-01-01 13:18:14,10.462
149,2019-01-01 13:18:17,15.133
150,2019-01-01 13:18:45,11.358
151,2019-01-01 13:18:47,10.644
152,2019-01-01 13:18:49,10.679
153,2019-01-01 13:18:58,10.431
154,2019-01-01 13:19:18,11.220
155,2019-01-01 13:19:18,11.784
156,2019-01-01 13:19:21,15.835
157,2019-01-01 13:20:14,14.823
158,2019-01-01 13:20:15,21.481
159,2019-01-01 13:20:16,17.389
160,2019-01-01 13:20:16,24.978
161,2019-01-01 13:20:19,18.273
162,2019-01-01 13:20:23,25.108
163,2019-01-01 13:20:59,13.319
164,2019-01-01 13:21:35,13.596
165,2019-01-01 13:21:36,18.083
166,2019-01-01 13:21:36,20.021
167,2019-01-01 13:21:36,15.794
168,2019-01-01 13:21:41,12.982
169,2019-01-01 13:21:42,16.218
170,2019-01-01 13:22:23,11.256
171,2019-01-01 13:22:23,11.267
172,2019-01-01 13:22:28,20.467
173,2019-01-01 13:22:29,13.566
174,2019-01-01 13:26:01,12.679
175,2019-01-01 13:26:01,10.669
176,2019-01-01 13:26:02,11.095
177,2019-01-01 13:26:02,10.939
178,2019-01-01 13:26:03,13.059
179,2019-01-01 13:26:04,15.266
180,2019-01-01 13:26:04,15.044
181,2019-01-01 13:26:04,17.035
182,2019-01-01 13:26:05,13.454
183,2019-01-01 13:27:23,11.043
184,2019-01-01 13:27:34,16.124
185,2019-01-01 13:27:34,10.781
186,2019-01-01 13:28:05,10.606
187,2019-01-01 13:28:05,10.114
188,2019-01-01 13:28:10,15.744
189,2019-01-01 13:28:11,11.808
190,2019-01-01 13:28:17,10.637
191,2019-01-01 13:28:37,14.043
192,2019-01-01 13:28:37,16.875
193,2019-01-01 13:28:38,10.527
194,2019-01-01 13:28:38,15.405
195,2019-01-01 13:28:38,10.586
196,2019-01-01 13:28:39,15.365
197,2019-01-01 13:28:39,10.202
198,2019-01-01 13:28:40,11.877
199,2019-01-01 13:28:40,13.493
200,2019-01-01 13:28:46,15.348
201,2019-01-01 13:28:46,10.957
202,2019-01-01 13:29:35,10.909
203,2019-01-01 13:29:36,11.082
204,2019-01-01 13:29:37,15.386
205,2019-01-01 13:30:11,20.006
206,2019-01-01 13:30:14,11.533
207,2019-01-01 13:30:52,17.761
208,2019-01-01 13:30:54,12.120
209,2019-01-01 13:30:54,11.262
210,2019-01-01 13:30:54,12.667
211,2019-01-01 13:30:56,11.417
212,2019-01-01 13:30:57,13.509
213,2019-01-01 13:31:46,20.978
214,2019-01-01 13:31:48,16.507
215,2019-01-01 13:31:52,20.293
216,2019-01-01 13:35:09,24.819
217,2019-01-01 13:35:10,13.115
218,2019-01-01 13:35:10,12.698
219,2019-01-01 13:35:11,17.126
220,2019-01-01 13:35:12,15.570
221,2019-01-01 13:35:12,15.375
222,2019-01-01 13:35:13,24.221
223,2019-01-01 13:36:39,12.539
224,2019-01-01 13:36:50,18.753
225,2019-01-01 13:36:50,14.475
226,2019-01-01 13:37:21,16.760
227,2019-01-01 13:37:25,15.781
228,2019-01-01 13:37:53,15.121
229,2019-01-01 13:37:55,19.358
230,2019-01-01 13:37:56,11.337
231,2019-01-01 13:37:56,10.869
232,2019-01-01 13:37:56,14.592
233,2019-01-01 13:37:57,13.128
234,2019-01-01 13:37:57,10.836
235,2019-01-01 13:38:57,14.333
236,2019-01-01 13:38:58,15.628
237,2019-01-01 13:39:32,14.328
238,2019-01-01 13:39:32,15.351
239,2019-01-01 13:39:33,11.236
240,2019-01-01 13:39:35,17.615
241,2019-01-01 13:40:11,12.896
242,2019-01-01 13:40:11,15.648
243,2019-01-01 13:40:13,13.538
244,2019-01-01 13:40:13,20.857
245,2019-01-01 13:40:13,13.944
246,2019-01-01 13:40:13,20.966
247,2019-01-01 13:40:13,13.019
248,2019-01-01 13:40:15,13.349
249,2019-01-01 13:41:03,14.756
250,2019-01-01 13:41:03,14.129
251,2019-01-01 13:41:05,14.939
252,2019-01-01 13:41:05,12.985
