,id,i,rtt,loss,congestion,noise,changepoint,ddos
153200,15,0,88.094,0,1,0,1,1
153201,15,0,0.0,1,0,0,1,1
153202,15,0,77.0,0,1,0,1,1
153203,15,0,765.0,0,0,1,1,0
153204,15,1,56.12300000000001,0,0,0,1,0
153205,15,1,0.0,1,0,0,1,1
153206,15,1,73.0,0,1,0,1,1
153207,15,1,662.0,0,0,1,1,0
153208,15,2,64.217,0,0,0,1,0
153209,15,2,0.0,1,0,0,1,1
153210,15,2,89.0,0,1,0,1,1
153211,15,2,914.0,0,0,1,1,0
153212,15,3,55.117,0,0,0,1,0
153213,15,3,0.0,1,0,0,1,1
153214,15,3,87.0,0,1,0,1,1
153215,15,3,681.0,0,0,1,1,0
153216,15,4,64.426,0,0,0,1,0
153217,15,4,0.0,1,0,0,1,1
153218,15,4,87.0,0,1,0,1,1
153219,15,4,847.0,0,0,1,1,0
153220,15,5,57.31100000000001,0,0,0,1,0
153221,15,5,0.0,1,0,0,1,1
153222,15,5,82.0,0,1,0,1,1
153223,15,5,814.0,0,0,1,1,0
153224,15,6,58.522,0,0,0,1,0
153225,15,6,0.0,1,0,0,1,1
153226,15,6,77.0,0,1,0,1,1
153227,15,6,617.0,0,0,1,1,0
153228,15,7,74.947,0,1,0,1,1
153229,15,7,0.0,1,0,0,1,1
153230,15,7,75.0,0,1,0,1,1
153231,15,7,691.0,0,0,1,1,0
153232,15,8,56.672,0,0,0,1,0
153233,15,8,0.0,1,0,0,1,1
153234,15,8,89.0,0,1,0,1,1
153235,15,8,888.0,0,0,1,1,0
153236,15,9,54.835,0,0,0,1,0
153237,15,9,0.0,1,0,0,1,1
153238,15,9,90.0,0,1,0,1,1
153239,15,9,818.0,0,0,1,1,0
153240,15,10,55.261,0,0,0,1,0
153241,15,10,0.0,1,0,0,1,1
153242,15,10,87.0,0,1,0,1,1
153243,15,10,776.0,0,0,1,1,0
153244,15,11,63.722,0,0,0,1,0
153245,15,11,0.0,1,0,0,1,1
153246,15,11,73.0,0,1,0,1,1
153247,15,11,926.0,0,0,1,1,0
153248,15,12,55.275,0,0,0,1,0
153249,15,12,0.0,1,0,0,1,1
153250,15,12,79.0,0,1,0,1,1
153251,15,12,907.0,0,0,1,1,0
153252,15,13,55.792,0,0,0,1,0
153253,15,13,0.0,1,0,0,1,1
153254,15,13,93.0,0,1,0,1,1
153255,15,13,802.0,0,0,1,1,0
153256,15,14,54.69300000000001,0,0,0,1,0
153257,15,14,0.0,1,0,0,1,1
153258,15,14,72.0,0,1,0,1,1
153259,15,14,684.0,0,0,1,1,0
153260,15,15,59.13,0,0,0,1,0
153261,15,15,0.0,1,0,0,1,1
153262,15,15,91.0,0,1,0,1,1
153263,15,15,768.0,0,0,1,1,0
153264,15,16,55.262,0,0,0,1,0
153265,15,16,0.0,1,0,0,1,1
153266,15,16,81.0,0,1,0,1,1
153267,15,16,724.0,0,0,1,1,0
153268,15,17,56.396,0,0,0,1,0
153269,15,17,0.0,1,0,0,1,1
153270,15,17,72.0,0,1,0,1,1
153271,15,17,720.0,0,0,1,1,0
153272,15,18,58.86600000000001,0,0,0,1,0
153273,15,18,0.0,1,0,0,1,1
153274,15,18,92.0,0,1,0,1,1
153275,15,18,857.0,0,0,1,1,0
153276,15,19,55.088,0,0,0,1,0
153277,15,19,0.0,1,0,0,1,1
153278,15,19,78.0,0,1,0,1,1
153279,15,19,810.0,0,0,1,1,0
153280,15,20,57.103,0,0,0,1,0
153281,15,20,0.0,1,0,0,1,1
153282,15,20,82.0,0,1,0,1,1
153283,15,20,766.0,0,0,1,1,0
153284,15,21,55.11,0,0,0,1,0
153285,15,21,0.0,1,0,0,1,1
153286,15,21,72.0,0,1,0,1,1
153287,15,21,766.0,0,0,1,1,0
153288,15,22,56.414,0,0,0,1,0
153289,15,22,0.0,1,0,0,1,1
153290,15,22,70.0,0,1,0,1,1
153291,15,22,958.0,0,0,1,1,0
153292,15,23,59.784,0,0,0,1,0
153293,15,23,0.0,1,0,0,1,1
153294,15,23,78.0,0,1,0,1,1
153295,15,23,602.0,0,0,1,1,0
153296,15,24,55.274,0,0,0,1,0
153297,15,24,0.0,1,0,0,1,1
153298,15,24,71.0,0,1,0,1,1
153299,15,24,706.0,0,0,1,1,0
153300,15,25,64.583,0,0,0,1,0
153301,15,25,0.0,1,0,0,1,1
153302,15,25,82.0,0,1,0,1,1
153303,15,25,771.0,0,0,1,1,0
153304,15,26,57.279,0,0,0,1,0
153305,15,26,0.0,1,0,0,1,1
153306,15,26,83.0,0,1,0,1,1
153307,15,26,817.0,0,0,1,1,0
153308,15,27,60.823,0,0,0,1,0
153309,15,27,0.0,1,0,0,1,1
153310,15,27,69.0,0,1,0,1,1
153311,15,27,727.0,0,0,1,1,0
153312,15,28,60.018,0,0,0,1,0
153313,15,28,0.0,1,0,0,1,1
153314,15,28,79.0,0,1,0,1,1
153315,15,28,598.0,0,0,1,1,0
153316,15,29,57.899,0,0,0,1,0
153317,15,29,0.0,1,0,0,1,1
153318,15,29,92.0,0,1,0,1,1
153319,15,29,898.0,0,0,1,1,0
153320,15,30,55.606,0,0,0,1,0
153321,15,30,0.0,1,0,0,1,1
153322,15,30,86.0,0,1,0,1,1
153323,15,30,815.0,0,0,1,1,0
153324,15,31,60.177,0,0,0,1,0
153325,15,31,0.0,1,0,0,1,1
153326,15,31,79.0,0,1,0,1,1
153327,15,31,662.0,0,0,1,1,0
153328,15,32,61.272,0,0,0,1,0
153329,15,32,0.0,1,0,0,1,1
153330,15,32,91.0,0,1,0,1,1
153331,15,32,760.0,0,0,1,1,0
153332,15,33,64.286,0,0,0,1,0
153333,15,33,0.0,1,0,0,1,1
153334,15,33,69.0,0,1,0,1,1
153335,15,33,605.0,0,0,1,1,0
153336,15,34,54.643,0,0,0,1,0
153337,15,34,0.0,1,0,0,1,1
153338,15,34,90.0,0,1,0,1,1
153339,15,34,790.0,0,0,1,1,0
153340,15,35,55.058,0,0,0,1,0
153341,15,35,0.0,1,0,0,1,1
153342,15,35,89.0,0,1,0,1,1
153343,15,35,953.0,0,0,1,1,0
153344,15,36,82.816,0,1,0,1,1
153345,15,36,0.0,1,0,0,1,1
153346,15,36,72.0,0,1,0,1,1
153347,15,36,929.0,0,0,1,1,0
153348,15,37,55.024,0,0,0,1,0
153349,15,37,0.0,1,0,0,1,1
153350,15,37,76.0,0,1,0,1,1
153351,15,37,818.0,0,0,1,1,0
153352,15,38,76.163,0,1,0,1,1
153353,15,38,0.0,1,0,0,1,1
153354,15,38,72.0,0,1,0,1,1
153355,15,38,770.0,0,0,1,1,0
153356,15,39,61.339,0,0,0,1,0
153357,15,39,0.0,1,0,0,1,1
153358,15,39,68.0,0,1,0,1,1
153359,15,39,768.0,0,0,1,1,0
153360,15,40,59.103,0,0,0,1,0
153361,15,40,0.0,1,0,0,1,1
153362,15,40,72.0,0,1,0,1,1
153363,15,40,730.0,0,0,1,1,0
153364,15,41,80.735,0,1,0,1,1
153365,15,41,0.0,1,0,0,1,1
153366,15,41,85.0,0,1,0,1,1
153367,15,41,951.0,0,0,1,1,0
153368,15,42,60.543,0,0,0,1,0
153369,15,42,0.0,1,0,0,1,1
153370,15,42,88.0,0,1,0,1,1
153371,15,42,765.0,0,0,1,1,0
153372,15,43,61.364,0,0,0,1,0
153373,15,43,0.0,1,0,0,1,1
153374,15,43,81.0,0,1,0,1,1
153375,15,43,824.0,0,0,1,1,0
153376,15,44,59.22,0,0,0,1,0
153377,15,44,0.0,1,0,0,1,1
153378,15,44,74.0,0,1,0,1,1
153379,15,44,708.0,0,0,1,1,0
153380,15,45,58.1,0,0,0,1,0
153381,15,45,0.0,1,0,0,1,1
153382,15,45,73.0,0,1,0,1,1
153383,15,45,912.0,0,0,1,1,0
153384,15,46,57.843,0,0,0,1,0
153385,15,46,0.0,1,0,0,1,1
153386,15,46,70.0,0,1,0,1,1
153387,15,46,705.0,0,0,1,1,0
153388,15,47,64.10300000000001,0,0,0,1,0
153389,15,47,0.0,1,0,0,1,1
153390,15,47,85.0,0,1,0,1,1
153391,15,47,869.0,0,0,1,1,0
153392,15,48,63.078,0,0,0,1,0
153393,15,48,0.0,1,0,0,1,1
153394,15,48,71.0,0,1,0,1,1
153395,15,48,801.0,0,0,1,1,0
153396,15,49,61.38,0,0,0,1,0
153397,15,49,0.0,1,0,0,1,1
153398,15,49,71.0,0,1,0,1,1
153399,15,49,713.0,0,0,1,1,0
153400,15,50,63.601000000000006,0,0,0,1,0
153401,15,50,0.0,1,0,0,1,1
153402,15,50,80.0,0,1,0,1,1
153403,15,50,671.0,0,0,1,1,0
153404,15,51,62.69,0,0,0,1,0
153405,15,51,0.0,1,0,0,1,1
153406,15,51,84.0,0,1,0,1,1
153407,15,51,820.0,0,0,1,1,0
153408,15,52,62.649,0,0,0,1,0
153409,15,52,0.0,1,0,0,1,1
153410,15,52,92.0,0,1,0,1,1
153411,15,52,820.0,0,0,1,1,0
153412,15,53,62.04,0,0,0,1,0
153413,15,53,0.0,1,0,0,1,1
153414,15,53,84.0,0,1,0,1,1
153415,15,53,702.0,0,0,1,1,0
153416,15,54,62.056,0,0,0,1,0
153417,15,54,0.0,1,0,0,1,1
153418,15,54,88.0,0,1,0,1,1
153419,15,54,965.0,0,0,1,1,0
153420,15,55,74.138,0,1,0,1,1
153421,15,55,0.0,1,0,0,1,1
153422,15,55,77.0,0,1,0,1,1
153423,15,55,969.0,0,0,1,1,0
153424,15,56,63.074,0,0,0,1,0
153425,15,56,0.0,1,0,0,1,1
153426,15,56,79.0,0,1,0,1,1
153427,15,56,716.0,0,0,1,1,0
153428,15,57,62.257,0,0,0,1,0
153429,15,57,0.0,1,0,0,1,1
153430,15,57,76.0,0,1,0,1,1
153431,15,57,683.0,0,0,1,1,0
153432,15,58,59.487,0,0,0,1,0
153433,15,58,0.0,1,0,0,1,1
153434,15,58,88.0,0,1,0,1,1
153435,15,58,594.0,0,0,1,1,0
153436,15,59,57.926,0,0,0,1,0
153437,15,59,0.0,1,0,0,1,1
153438,15,59,71.0,0,1,0,1,1
153439,15,59,804.0,0,0,1,1,0
153440,15,60,58.552,0,0,0,1,0
153441,15,60,0.0,1,0,0,1,1
153442,15,60,73.0,0,1,0,1,1
153443,15,60,960.0,0,0,1,1,0
153444,15,61,57.687,0,0,0,1,0
153445,15,61,0.0,1,0,0,1,1
153446,15,61,85.0,0,1,0,1,1
153447,15,61,694.0,0,0,1,1,0
153448,15,62,58.106,0,0,0,1,0
153449,15,62,0.0,1,0,0,1,1
153450,15,62,75.0,0,1,0,1,1
153451,15,62,918.0,0,0,1,1,0
153452,15,63,57.69300000000001,0,0,0,1,0
153453,15,63,0.0,1,0,0,1,1
153454,15,63,88.0,0,1,0,1,1
153455,15,63,825.0,0,0,1,1,0
153456,15,64,59.612,0,0,0,1,0
153457,15,64,0.0,1,0,0,1,1
153458,15,64,78.0,0,1,0,1,1
153459,15,64,805.0,0,0,1,1,0
153460,15,65,67.986,0,0,0,1,0
153461,15,65,0.0,1,0,0,1,1
153462,15,65,77.0,0,1,0,1,1
153463,15,65,858.0,0,0,1,1,0
153464,15,66,58.213,0,0,0,1,0
153465,15,66,0.0,1,0,0,1,1
153466,15,66,69.0,0,1,0,1,1
153467,15,66,706.0,0,0,1,1,0
153468,15,67,57.304,0,0,0,1,0
153469,15,67,0.0,1,0,0,1,1
153470,15,67,71.0,0,1,0,1,1
153471,15,67,939.0,0,0,1,1,0
153472,15,68,56.489,0,0,0,1,0
153473,15,68,0.0,1,0,0,1,1
153474,15,68,79.0,0,1,0,1,1
153475,15,68,804.0,0,0,1,1,0
153476,15,69,58.752,0,0,0,1,0
153477,15,69,0.0,1,0,0,1,1
153478,15,69,92.0,0,1,0,1,1
153479,15,69,676.0,0,0,1,1,0
153480,15,70,59.353,0,0,0,1,0
153481,15,70,0.0,1,0,0,1,1
153482,15,70,86.0,0,1,0,1,1
153483,15,70,843.0,0,0,1,1,0
153484,15,71,58.768,0,0,0,1,0
153485,15,71,0.0,1,0,0,1,1
153486,15,71,74.0,0,1,0,1,1
153487,15,71,830.0,0,0,1,1,0
153488,15,72,55.24100000000001,0,0,0,1,0
153489,15,72,0.0,1,0,0,1,1
153490,15,72,69.0,0,1,0,1,1
