,id,i,rtt,loss,congestion,noise,changepoint,ddos
10760,1,0,17.781,0,1,0,1,1
10761,1,0,0.0,1,0,0,0,1
10762,1,0,20.0,0,1,0,1,1
10763,1,0,585.0,0,0,1,1,0
10764,1,1,23.264,0,1,0,1,1
10765,1,1,0.0,1,0,0,0,1
10766,1,1,17.0,0,1,0,1,1
10767,1,1,583.0,0,0,1,1,0
10768,1,2,11.952,0,0,0,1,0
10769,1,2,0.0,1,0,0,0,1
10770,1,2,17.0,0,1,0,1,1
10771,1,2,598.0,0,0,1,1,0
10772,1,3,12.711,0,0,0,1,0
10773,1,3,0.0,1,0,0,0,1
10774,1,3,23.0,0,1,0,1,1
10775,1,3,618.0,0,0,1,1,0
10776,1,4,16.365,0,1,0,1,1
10777,1,4,0.0,1,0,0,0,1
10778,1,4,15.0,0,1,0,1,1
10779,1,4,585.0,0,0,1,1,0
10780,1,5,19.999,0,1,0,1,1
10781,1,5,0.0,1,0,0,0,1
10782,1,5,14.0,0,1,0,1,1
10783,1,5,532.0,0,0,1,1,0
10784,1,6,13.238,0,0,0,1,0
10785,1,6,0.0,1,0,0,0,1
10786,1,6,15.0,0,1,0,1,1
10787,1,6,584.0,0,0,1,1,0
10788,1,7,12.880999999999998,0,0,0,1,0
10789,1,7,0.0,1,0,0,0,1
10790,1,7,21.0,0,1,0,1,1
10791,1,7,602.0,0,0,1,1,0
10792,1,8,13.865,0,0,0,1,0
10793,1,8,0.0,1,0,0,0,1
10794,1,8,22.0,0,1,0,1,1
10795,1,8,559.0,0,0,1,1,0
10796,1,9,14.37,0,0,0,1,0
10797,1,9,0.0,1,0,0,0,1
10798,1,9,21.0,0,1,0,1,1
10799,1,9,596.0,0,0,1,1,0
10800,1,10,14.357,0,0,0,1,0
10801,1,10,0.0,1,0,0,0,1
10802,1,10,23.0,0,1,0,1,1
10803,1,10,581.0,0,0,1,1,0
10804,1,11,24.551,0,1,0,1,1
10805,1,11,0.0,1,0,0,0,1
10806,1,11,18.0,0,1,0,1,1
10807,1,11,568.0,0,0,1,1,0
10808,1,12,13.039,0,0,0,1,0
10809,1,12,0.0,1,0,0,0,1
10810,1,12,20.0,0,1,0,1,1
10811,1,12,619.0,0,0,1,1,0
10812,1,13,12.428,0,0,0,1,0
10813,1,13,0.0,1,0,0,0,1
10814,1,13,23.0,0,1,0,1,1
10815,1,13,604.0,0,0,1,1,0
10816,1,14,15.42,0,1,0,1,1
10817,1,14,0.0,1,0,0,0,1
10818,1,14,16.0,0,1,0,1,1
10819,1,14,606.0,0,0,1,1,0
10820,1,15,13.550999999999998,0,0,0,1,0
10821,1,15,0.0,1,0,0,0,1
10822,1,15,20.0,0,1,0,1,1
10823,1,15,615.0,0,0,1,1,0
10824,1,16,22.092,0,1,0,1,1
10825,1,16,0.0,1,0,0,0,1
10826,1,16,22.0,0,1,0,1,1
10827,1,16,615.0,0,0,1,1,0
10828,1,17,11.44,0,0,0,1,0
10829,1,17,0.0,1,0,0,0,1
10830,1,17,19.0,0,1,0,1,1
10831,1,17,552.0,0,0,1,1,0
10832,1,18,10.752,0,0,0,1,0
10833,1,18,0.0,1,0,0,0,1
10834,1,18,23.0,0,1,0,1,1
10835,1,18,540.0,0,0,1,1,0
10836,1,19,10.595,0,0,0,1,0
10837,1,19,0.0,1,0,0,0,1
10838,1,19,20.0,0,1,0,1,1
10839,1,19,618.0,0,0,1,1,0
10840,1,20,11.163,0,0,0,1,0
10841,1,20,0.0,1,0,0,0,1
10842,1,20,16.0,0,1,0,1,1
10843,1,20,544.0,0,0,1,1,0
10844,1,21,11.084,0,0,0,1,0
10845,1,21,0.0,1,0,0,0,1
10846,1,21,23.0,0,1,0,1,1
10847,1,21,559.0,0,0,1,1,0
10848,1,22,11.032,0,0,0,1,0
10849,1,22,0.0,1,0,0,0,1
10850,1,22,23.0,0,1,0,1,1
10851,1,22,609.0,0,0,1,1,0
10852,1,23,10.887,0,0,0,1,0
10853,1,23,0.0,1,0,0,0,1
10854,1,23,23.0,0,1,0,1,1
10855,1,23,599.0,0,0,1,1,0
10856,1,24,10.323,0,0,0,1,0
10857,1,24,0.0,1,0,0,0,1
10858,1,24,23.0,0,1,0,1,1
10859,1,24,584.0,0,0,1,1,0
10860,1,25,10.998,0,0,0,1,0
10861,1,25,0.0,1,0,0,0,1
