,id,i,rtt,loss,congestion,noise,changepoint,ddos
132416,13,0,32.0,0,1,0,1,1
132417,13,0,0.0,1,0,0,0,1
132418,13,0,42.0,0,1,0,1,1
132419,13,0,673.0,0,0,1,1,0
132420,13,1,31.191,0,1,0,1,1
132421,13,1,0.0,1,0,0,0,1
132422,13,1,39.0,0,1,0,1,1
132423,13,1,638.0,0,0,1,1,0
132424,13,2,31.704,0,1,0,1,1
132425,13,2,0.0,1,0,0,0,1
132426,13,2,41.0,0,1,0,1,1
132427,13,2,650.0,0,0,1,1,0
132428,13,3,41.073,0,1,0,1,1
132429,13,3,0.0,1,0,0,0,1
132430,13,3,43.0,0,1,0,1,1
132431,13,3,572.0,0,0,1,1,0
132432,13,4,25.132,0,0,0,1,0
132433,13,4,0.0,1,0,0,0,1
132434,13,4,42.0,0,1,0,1,1
132435,13,4,575.0,0,0,1,1,0
132436,13,5,33.524,0,1,0,1,1
132437,13,5,0.0,1,0,0,0,1
132438,13,5,40.0,0,1,0,1,1
132439,13,5,627.0,0,0,1,1,0
132440,13,6,28.496,0,0,0,1,0
132441,13,6,0.0,1,0,0,0,1
132442,13,6,39.0,0,1,0,1,1
132443,13,6,653.0,0,0,1,1,0
132444,13,7,32.339,0,1,0,1,1
132445,13,7,0.0,1,0,0,0,1
132446,13,7,44.0,0,1,0,1,1
132447,13,7,585.0,0,0,1,1,0
132448,13,8,26.373,0,0,0,1,0
132449,13,8,0.0,1,0,0,0,1
132450,13,8,36.0,0,1,0,1,1
132451,13,8,666.0,0,0,1,1,0
132452,13,9,25.4,0,0,0,1,0
132453,13,9,0.0,1,0,0,0,1
132454,13,9,39.0,0,1,0,1,1
132455,13,9,588.0,0,0,1,1,0
132456,13,10,25.29,0,0,0,1,0
132457,13,10,0.0,1,0,0,0,1
132458,13,10,44.0,0,1,0,1,1
132459,13,10,660.0,0,0,1,1,0
132460,13,11,30.415,0,0,0,1,0
132461,13,11,0.0,1,0,0,0,1
132462,13,11,40.0,0,1,0,1,1
132463,13,11,580.0,0,0,1,1,0
132464,13,12,25.133000000000006,0,0,0,1,0
132465,13,12,0.0,1,0,0,0,1
132466,13,12,41.0,0,1,0,1,1
132467,13,12,576.0,0,0,1,1,0
132468,13,13,28.202,0,0,0,1,0
132469,13,13,0.0,1,0,0,0,1
132470,13,13,36.0,0,1,0,1,1
132471,13,13,648.0,0,0,1,1,0
132472,13,14,26.196,0,0,0,1,0
132473,13,14,0.0,1,0,0,0,1
132474,13,14,33.0,0,1,0,1,1
132475,13,14,711.0,0,0,1,1,0
132476,13,15,31.448,0,1,0,1,1
132477,13,15,0.0,1,0,0,0,1
132478,13,15,32.0,0,1,0,1,1
132479,13,15,636.0,0,0,1,1,0
132480,13,16,25.023000000000003,0,0,0,1,0
132481,13,16,0.0,1,0,0,0,1
132482,13,16,38.0,0,1,0,1,1
132483,13,16,572.0,0,0,1,1,0
132484,13,17,24.335,0,0,0,1,0
132485,13,17,0.0,1,0,0,0,1
132486,13,17,32.0,0,1,0,1,1
132487,13,17,701.0,0,0,1,1,0
132488,13,18,24.333,0,0,0,1,0
132489,13,18,0.0,1,0,0,0,1
132490,13,18,31.0,0,1,0,1,1
132491,13,18,563.0,0,0,1,1,0
132492,13,19,23.834,0,0,0,1,0
132493,13,19,0.0,1,0,0,0,1
132494,13,19,37.0,0,1,0,1,1
132495,13,19,690.0,0,0,1,1,0
132496,13,20,24.266,0,0,0,1,0
132497,13,20,0.0,1,0,0,0,1
132498,13,20,42.0,0,1,0,1,1
132499,13,20,657.0,0,0,1,1,0
132500,13,21,29.761,0,0,0,1,0
132501,13,21,0.0,1,0,0,0,1
132502,13,21,34.0,0,1,0,1,1
132503,13,21,632.0,0,0,1,1,0
132504,13,22,24.953000000000007,0,0,0,1,0
132505,13,22,0.0,1,0,0,0,1
132506,13,22,35.0,0,1,0,1,1
132507,13,22,670.0,0,0,1,1,0
132508,13,23,24.972,0,0,0,1,0
132509,13,23,0.0,1,0,0,0,1
132510,13,23,31.0,0,1,0,1,1
132511,13,23,585.0,0,0,1,1,0
132512,13,24,30.957,0,1,0,1,1
132513,13,24,0.0,1,0,0,0,1
132514,13,24,43.0,0,1,0,1,1
132515,13,24,557.0,0,0,1,1,0
132516,13,25,33.244,0,1,0,1,1
132517,13,25,0.0,1,0,0,0,1
132518,13,25,33.0,0,1,0,1,1
132519,13,25,643.0,0,0,1,1,0
132520,13,26,27.612,0,0,0,1,0
132521,13,26,0.0,1,0,0,0,1
132522,13,26,33.0,0,1,0,1,1
132523,13,26,627.0,0,0,1,1,0
132524,13,27,28.579,0,0,0,1,0
132525,13,27,0.0,1,0,0,0,1
132526,13,27,37.0,0,1,0,1,1
132527,13,27,705.0,0,0,1,1,0
132528,13,28,30.921,0,1,0,1,1
132529,13,28,0.0,1,0,0,0,1
132530,13,28,30.0,0,1,0,1,1
132531,13,28,617.0,0,0,1,1,0
132532,13,29,26.907,0,0,0,1,0
132533,13,29,0.0,1,0,0,0,1
132534,13,29,36.0,0,1,0,1,1
132535,13,29,547.0,0,0,1,1,0
132536,13,30,28.065,0,0,0,1,0
132537,13,30,0.0,1,0,0,0,1
132538,13,30,32.0,0,1,0,1,1
132539,13,30,574.0,0,0,1,1,0
132540,13,31,26.636,0,0,0,1,0
132541,13,31,0.0,1,0,0,0,1
132542,13,31,31.0,0,1,0,1,1
132543,13,31,715.0,0,0,1,1,0
132544,13,32,24.41,0,0,0,1,0
132545,13,32,0.0,1,0,0,0,1
132546,13,32,38.0,0,1,0,1,1
132547,13,32,610.0,0,0,1,1,0
132548,13,33,32.024,0,1,0,1,1
132549,13,33,0.0,1,0,0,0,1
132550,13,33,33.0,0,1,0,1,1
132551,13,33,571.0,0,0,1,1,0
132552,13,34,33.132,0,1,0,1,1
132553,13,34,0.0,1,0,0,0,1
132554,13,34,33.0,0,1,0,1,1
132555,13,34,649.0,0,0,1,1,0
132556,13,35,33.837,0,1,0,1,1
132557,13,35,0.0,1,0,0,0,1
132558,13,35,43.0,0,1,0,1,1
132559,13,35,563.0,0,0,1,1,0
132560,13,36,25.679,0,0,0,1,0
132561,13,36,0.0,1,0,0,0,1
132562,13,36,39.0,0,1,0,1,1
132563,13,36,558.0,0,0,1,1,0
132564,13,37,25.218000000000004,0,0,0,1,0
132565,13,37,0.0,1,0,0,0,1
132566,13,37,44.0,0,1,0,1,1
132567,13,37,690.0,0,0,1,1,0
132568,13,38,24.959,0,0,0,1,0
132569,13,38,0.0,1,0,0,0,1
132570,13,38,41.0,0,1,0,1,1
132571,13,38,655.0,0,0,1,1,0
132572,13,39,27.2,0,0,0,1,0
132573,13,39,0.0,1,0,0,0,1
132574,13,39,32.0,0,1,0,1,1
132575,13,39,574.0,0,0,1,1,0
132576,13,40,30.824,0,0,0,1,0
132577,13,40,0.0,1,0,0,0,1
132578,13,40,38.0,0,1,0,1,1
132579,13,40,693.0,0,0,1,1,0
132580,13,41,35.755,0,1,0,1,1
132581,13,41,0.0,1,0,0,0,1
132582,13,41,34.0,0,1,0,1,1
132583,13,41,592.0,0,0,1,1,0
132584,13,42,34.544000000000004,0,1,0,1,1
132585,13,42,0.0,1,0,0,0,1
132586,13,42,36.0,0,1,0,1,1
132587,13,42,702.0,0,0,1,1,0
132588,13,43,25.401,0,0,0,1,0
132589,13,43,0.0,1,0,0,0,1
132590,13,43,30.0,0,1,0,1,1
132591,13,43,586.0,0,0,1,1,0
132592,13,44,27.178,0,0,0,1,0
132593,13,44,0.0,1,0,0,0,1
132594,13,44,34.0,0,1,0,1,1
132595,13,44,585.0,0,0,1,1,0
132596,13,45,26.285,0,0,0,1,0
132597,13,45,0.0,1,0,0,0,1
132598,13,45,43.0,0,1,0,1,1
132599,13,45,640.0,0,0,1,1,0
132600,13,46,30.164,0,0,0,1,0
132601,13,46,0.0,1,0,0,0,1
132602,13,46,43.0,0,1,0,1,1
132603,13,46,632.0,0,0,1,1,0
132604,13,47,26.465,0,0,0,1,0
132605,13,47,0.0,1,0,0,0,1
132606,13,47,39.0,0,1,0,1,1
132607,13,47,545.0,0,0,1,1,0
132608,13,48,27.81,0,0,0,1,0
132609,13,48,0.0,1,0,0,0,1
132610,13,48,37.0,0,1,0,1,1
132611,13,48,598.0,0,0,1,1,0
132612,13,49,26.695,0,0,0,1,0
132613,13,49,0.0,1,0,0,0,1
132614,13,49,33.0,0,1,0,1,1
132615,13,49,579.0,0,0,1,1,0
132616,13,50,26.504,0,0,0,1,0
132617,13,50,0.0,1,0,0,0,1
132618,13,50,34.0,0,1,0,1,1
132619,13,50,703.0,0,0,1,1,0
132620,13,51,26.994,0,0,0,1,0
132621,13,51,0.0,1,0,0,0,1
132622,13,51,42.0,0,1,0,1,1
132623,13,51,581.0,0,0,1,1,0
132624,13,52,24.816,0,0,0,1,0
132625,13,52,0.0,1,0,0,0,1
132626,13,52,36.0,0,1,0,1,1
132627,13,52,697.0,0,0,1,1,0
132628,13,53,23.976,0,0,0,1,0
132629,13,53,0.0,1,0,0,0,1
132630,13,53,40.0,0,1,0,1,1
132631,13,53,657.0,0,0,1,1,0
132632,13,54,27.247,0,0,0,1,0
132633,13,54,0.0,1,0,0,0,1
132634,13,54,43.0,0,1,0,1,1
132635,13,54,697.0,0,0,1,1,0
132636,13,55,30.85,0,0,0,1,0
132637,13,55,0.0,1,0,0,0,1
132638,13,55,32.0,0,1,0,1,1
132639,13,55,582.0,0,0,1,1,0
132640,13,56,31.389,0,1,0,1,1
132641,13,56,0.0,1,0,0,0,1
132642,13,56,33.0,0,1,0,1,1
132643,13,56,674.0,0,0,1,1,0
132644,13,57,27.126,0,0,0,1,0
132645,13,57,0.0,1,0,0,0,1
132646,13,57,34.0,0,1,0,1,1
132647,13,57,692.0,0,0,1,1,0
132648,13,58,170.01,0,0,1,1,0
132649,13,58,0.0,1,0,0,1,1
132650,13,58,35.0,0,1,0,1,1
132651,13,58,555.0,0,0,1,1,0
132652,13,59,28.08,0,0,0,1,0
132653,13,59,0.0,1,0,0,0,1
132654,13,59,36.0,0,1,0,1,1
132655,13,59,626.0,0,0,1,1,0
132656,13,60,28.268,0,0,0,1,0
132657,13,60,0.0,1,0,0,0,1
132658,13,60,40.0,0,1,0,1,1
132659,13,60,703.0,0,0,1,1,0
132660,13,61,29.097,0,0,0,1,0
132661,13,61,0.0,1,0,0,0,1
132662,13,61,32.0,0,1,0,1,1
132663,13,61,716.0,0,0,1,1,0
132664,13,62,28.968000000000004,0,0,0,1,0
132665,13,62,0.0,1,0,0,0,1
132666,13,62,36.0,0,1,0,1,1
132667,13,62,589.0,0,0,1,1,0
132668,13,63,29.632,0,0,0,1,0
132669,13,63,0.0,1,0,0,0,1
132670,13,63,34.0,0,1,0,1,1
132671,13,63,724.0,0,0,1,1,0
132672,13,64,29.724,0,0,0,1,0
132673,13,64,0.0,1,0,0,0,1
132674,13,64,33.0,0,1,0,1,1
132675,13,64,553.0,0,0,1,1,0
132676,13,65,28.08,0,0,0,1,0
132677,13,65,0.0,1,0,0,0,1
132678,13,65,44.0,0,1,0,1,1
132679,13,65,681.0,0,0,1,1,0
132680,13,66,27.68,0,0,0,1,0
132681,13,66,0.0,1,0,0,0,1
132682,13,66,39.0,0,1,0,1,1
132683,13,66,705.0,0,0,1,1,0
132684,13,67,28.769,0,0,0,1,0
132685,13,67,0.0,1,0,0,0,1
132686,13,67,30.0,0,1,0,1,1
132687,13,67,547.0,0,0,1,1,0
132688,13,68,29.957,0,0,0,1,0
132689,13,68,0.0,1,0,0,0,1
132690,13,68,36.0,0,1,0,1,1
132691,13,68,684.0,0,0,1,1,0
132692,13,69,26.02,0,0,0,1,0
132693,13,69,0.0,1,0,0,0,1
132694,13,69,43.0,0,1,0,1,1
132695,13,69,688.0,0,0,1,1,0
132696,13,70,23.999,0,0,0,1,0
132697,13,70,0.0,1,0,0,0,1
132698,13,70,42.0,0,1,0,1,1
132699,13,70,722.0,0,0,1,1,0
132700,13,71,26.479,0,0,0,1,0
132701,13,71,0.0,1,0,0,0,1
132702,13,71,37.0,0,1,0,1,1
132703,13,71,571.0,0,0,1,1,0
132704,13,72,27.729,0,0,0,1,0
132705,13,72,0.0,1,0,0,0,1
132706,13,72,42.0,0,1,0,1,1
132707,13,72,671.0,0,0,1,1,0
132708,13,73,36.603,0,1,0,1,1
132709,13,73,0.0,1,0,0,0,1
132710,13,73,37.0,0,1,0,1,1
132711,13,73,649.0,0,0,1,1,0
132712,13,74,37.451,0,1,0,1,1
132713,13,74,0.0,1,0,0,0,1
132714,13,74,43.0,0,1,0,1,1
132715,13,74,613.0,0,0,1,1,0
132716,13,75,27.554,0,0,0,1,0
132717,13,75,0.0,1,0,0,0,1
132718,13,75,40.0,0,1,0,1,1
132719,13,75,724.0,0,0,1,1,0
132720,13,76,26.691,0,0,0,1,0
132721,13,76,0.0,1,0,0,0,1
132722,13,76,35.0,0,1,0,1,1
132723,13,76,550.0,0,0,1,1,0
132724,13,77,28.291,0,0,0,1,0
132725,13,77,0.0,1,0,0,0,1
132726,13,77,37.0,0,1,0,1,1
132727,13,77,584.0,0,0,1,1,0
132728,13,78,24.123,0,0,0,1,0
132729,13,78,0.0,1,0,0,0,1
132730,13,78,30.0,0,1,0,1,1
