,id,i,rtt,loss,congestion,noise,changepoint,ddos
198208,19,0,54.931,0,0,0,1,0
198209,19,0,0.0,1,0,0,1,1
198210,19,0,73.0,0,1,0,1,1
198211,19,0,809.0,0,0,1,1,0
198212,19,1,54.629,0,0,0,1,0
198213,19,1,0.0,1,0,0,1,1
198214,19,1,82.0,0,1,0,1,1
198215,19,1,779.0,0,0,1,1,0
198216,19,2,55.559,0,0,0,1,0
198217,19,2,0.0,1,0,0,1,1
198218,19,2,67.0,0,1,0,1,1
198219,19,2,635.0,0,0,1,1,0
198220,19,3,56.485,0,0,0,1,0
198221,19,3,0.0,1,0,0,1,1
198222,19,3,71.0,0,1,0,1,1
198223,19,3,626.0,0,0,1,1,0
198224,19,4,61.75100000000001,0,0,0,1,0
198225,19,4,0.0,1,0,0,1,1
198226,19,4,72.0,0,1,0,1,1
198227,19,4,766.0,0,0,1,1,0
198228,19,5,58.235,0,0,0,1,0
198229,19,5,0.0,1,0,0,1,1
198230,19,5,66.0,0,1,0,1,1
198231,19,5,762.0,0,0,1,1,0
198232,19,6,61.565,0,0,0,1,0
198233,19,6,0.0,1,0,0,1,1
198234,19,6,74.0,0,1,0,1,1
198235,19,6,652.0,0,0,1,1,0
198236,19,7,54.658,0,0,0,1,0
198237,19,7,0.0,1,0,0,1,1
198238,19,7,66.0,0,1,0,1,1
198239,19,7,752.0,0,0,1,1,0
198240,19,8,60.898,0,0,0,1,0
198241,19,8,0.0,1,0,0,1,1
198242,19,8,85.0,0,1,0,1,1
198243,19,8,864.0,0,0,1,1,0
198244,19,9,53.959,0,0,0,1,0
198245,19,9,0.0,1,0,0,1,1
198246,19,9,73.0,0,1,0,1,1
198247,19,9,685.0,0,0,1,1,0
198248,19,10,56.9,0,0,0,1,0
198249,19,10,0.0,1,0,0,1,1
198250,19,10,82.0,0,1,0,1,1
198251,19,10,645.0,0,0,1,1,0
198252,19,11,62.8,0,0,0,1,0
198253,19,11,0.0,1,0,0,1,1
198254,19,11,68.0,0,1,0,1,1
198255,19,11,746.0,0,0,1,1,0
198256,19,12,51.545,0,0,0,1,0
198257,19,12,0.0,1,0,0,0,1
198258,19,12,63.0,0,1,0,1,1
198259,19,12,778.0,0,0,1,1,0
198260,19,13,58.427,0,0,0,1,0
198261,19,13,0.0,1,0,0,1,1
198262,19,13,77.0,0,1,0,1,1
198263,19,13,618.0,0,0,1,1,0
198264,19,14,51.101000000000006,0,0,0,1,0
198265,19,14,0.0,1,0,0,0,1
198266,19,14,68.0,0,1,0,1,1
198267,19,14,737.0,0,0,1,1,0
198268,19,15,51.435,0,0,0,1,0
198269,19,15,0.0,1,0,0,1,1
198270,19,15,71.0,0,1,0,1,1
198271,19,15,890.0,0,0,1,1,0
198272,19,16,53.809,0,0,0,1,0
198273,19,16,0.0,1,0,0,1,1
198274,19,16,85.0,0,1,0,1,1
198275,19,16,871.0,0,0,1,1,0
198276,19,17,51.541,0,0,0,1,0
198277,19,17,0.0,1,0,0,1,1
198278,19,17,80.0,0,1,0,1,1
198279,19,17,643.0,0,0,1,1,0
198280,19,18,51.589,0,0,0,1,0
198281,19,18,0.0,1,0,0,1,1
198282,19,18,82.0,0,1,0,1,1
198283,19,18,706.0,0,0,1,1,0
198284,19,19,51.675,0,0,0,1,0
198285,19,19,0.0,1,0,0,1,1
198286,19,19,78.0,0,1,0,1,1
198287,19,19,729.0,0,0,1,1,0
198288,19,20,51.575,0,0,0,1,0
198289,19,20,0.0,1,0,0,0,1
198290,19,20,63.0,0,1,0,1,1
198291,19,20,880.0,0,0,1,1,0
198292,19,21,51.587,0,0,0,1,0
198293,19,21,0.0,1,0,0,1,1
198294,19,21,76.0,0,1,0,1,1
198295,19,21,736.0,0,0,1,1,0
198296,19,22,52.056,0,0,0,1,0
198297,19,22,0.0,1,0,0,1,1
198298,19,22,79.0,0,1,0,1,1
198299,19,22,666.0,0,0,1,1,0
198300,19,23,52.508,0,0,0,1,0
198301,19,23,0.0,1,0,0,1,1
198302,19,23,68.0,0,1,0,1,1
198303,19,23,694.0,0,0,1,1,0
198304,19,24,51.472,0,0,0,1,0
198305,19,24,0.0,1,0,0,1,1
198306,19,24,73.0,0,1,0,1,1
198307,19,24,924.0,0,0,1,1,0
198308,19,25,56.793,0,0,0,1,0
198309,19,25,0.0,1,0,0,1,1
198310,19,25,72.0,0,1,0,1,1
198311,19,25,711.0,0,0,1,1,0
198312,19,26,73.301,0,1,0,1,1
198313,19,26,0.0,1,0,0,1,1
198314,19,26,64.0,0,1,0,1,1
198315,19,26,701.0,0,0,1,1,0
198316,19,27,51.243,0,0,0,1,0
198317,19,27,0.0,1,0,0,1,1
198318,19,27,70.0,0,1,0,1,1
198319,19,27,920.0,0,0,1,1,0
198320,19,28,51.465,0,0,0,1,0
198321,19,28,0.0,1,0,0,1,1
198322,19,28,71.0,0,1,0,1,1
198323,19,28,726.0,0,0,1,1,0
198324,19,29,51.715,0,0,0,1,0
198325,19,29,0.0,1,0,0,1,1
198326,19,29,84.0,0,1,0,1,1
198327,19,29,632.0,0,0,1,1,0
198328,19,30,51.209,0,0,0,1,0
198329,19,30,0.0,1,0,0,1,1
198330,19,30,77.0,0,1,0,1,1
198331,19,30,650.0,0,0,1,1,0
198332,19,31,55.267,0,0,0,1,0
198333,19,31,0.0,1,0,0,1,1
198334,19,31,67.0,0,1,0,1,1
198335,19,31,920.0,0,0,1,1,0
198336,19,32,52.455,0,0,0,1,0
198337,19,32,0.0,1,0,0,1,1
198338,19,32,84.0,0,1,0,1,1
198339,19,32,871.0,0,0,1,1,0
198340,19,33,52.479,0,0,0,1,0
198341,19,33,0.0,1,0,0,1,1
198342,19,33,76.0,0,1,0,1,1
