,id,i,rtt,loss,congestion,noise,changepoint,ddos
267476,25,0,15.115,0,1,0,1,1
267477,25,0,0.0,1,0,0,0,1
267478,25,0,22.0,0,1,0,1,1
267479,25,0,538.0,0,0,1,1,0
267480,25,1,23.576,0,1,0,1,1
267481,25,1,0.0,1,0,0,0,1
267482,25,1,14.0,0,1,0,1,1
267483,25,1,612.0,0,0,1,1,0
267484,25,2,13.804,0,0,0,1,0
267485,25,2,0.0,1,0,0,0,1
267486,25,2,15.0,0,1,0,1,1
267487,25,2,550.0,0,0,1,1,0
267488,25,3,11.12,0,0,0,1,0
267489,25,3,0.0,1,0,0,0,1
267490,25,3,23.0,0,1,0,1,1
267491,25,3,568.0,0,0,1,1,0
267492,25,4,15.661,0,1,0,1,1
267493,25,4,0.0,1,0,0,0,1
267494,25,4,18.0,0,1,0,1,1
267495,25,4,547.0,0,0,1,1,0
267496,25,5,44.68600000000001,0,0,1,1,0
267497,25,5,0.0,1,0,0,0,1
267498,25,5,15.0,0,1,0,1,1
267499,25,5,535.0,0,0,1,1,0
267500,25,6,16.227999999999998,0,1,0,1,1
267501,25,6,0.0,1,0,0,0,1
267502,25,6,21.0,0,1,0,1,1
267503,25,6,621.0,0,0,1,1,0
267504,25,7,11.611,0,0,0,1,0
267505,25,7,0.0,1,0,0,0,1
267506,25,7,19.0,0,1,0,1,1
267507,25,7,569.0,0,0,1,1,0
267508,25,8,18.246,0,1,0,1,1
267509,25,8,0.0,1,0,0,0,1
267510,25,8,16.0,0,1,0,1,1
267511,25,8,537.0,0,0,1,1,0
267512,25,9,12.836,0,0,0,1,0
267513,25,9,0.0,1,0,0,0,1
267514,25,9,24.0,0,1,0,1,1
267515,25,9,541.0,0,0,1,1,0
267516,25,10,14.968,0,1,0,1,1
267517,25,10,0.0,1,0,0,0,1
267518,25,10,23.0,0,1,0,1,1
267519,25,10,599.0,0,0,1,1,0
267520,25,11,13.109000000000002,0,0,0,1,0
267521,25,11,0.0,1,0,0,0,1
267522,25,11,16.0,0,1,0,1,1
267523,25,11,594.0,0,0,1,1,0
267524,25,12,12.347,0,0,0,1,0
267525,25,12,0.0,1,0,0,0,1
267526,25,12,20.0,0,1,0,1,1
267527,25,12,576.0,0,0,1,1,0
267528,25,13,11.829,0,0,0,1,0
267529,25,13,0.0,1,0,0,0,1
267530,25,13,16.0,0,1,0,1,1
267531,25,13,559.0,0,0,1,1,0
267532,25,14,23.786,0,1,0,1,1
267533,25,14,0.0,1,0,0,0,1
267534,25,14,17.0,0,1,0,1,1
267535,25,14,543.0,0,0,1,1,0
267536,25,15,16.651,0,1,0,1,1
267537,25,15,0.0,1,0,0,0,1
267538,25,15,17.0,0,1,0,1,1
