,id,i,rtt,loss,congestion,noise,changepoint,ddos
141292,14,0,14.933,0,1,0,1,1
141293,14,0,0.0,1,0,0,0,1
141294,14,0,19.0,0,1,0,1,1
141295,14,0,578.0,0,0,1,1,0
141296,14,1,45.928,0,0,1,1,0
141297,14,1,0.0,1,0,0,0,1
141298,14,1,17.0,0,1,0,1,1
141299,14,1,571.0,0,0,1,1,0
141300,14,2,13.241,0,0,0,1,0
141301,14,2,0.0,1,0,0,0,1
141302,14,2,19.0,0,1,0,1,1
141303,14,2,618.0,0,0,1,1,0
141304,14,3,13.064,0,0,0,1,0
141305,14,3,0.0,1,0,0,0,1
141306,14,3,18.0,0,1,0,1,1
141307,14,3,551.0,0,0,1,1,0
141308,14,4,22.859,0,1,0,1,1
141309,14,4,0.0,1,0,0,0,1
141310,14,4,17.0,0,1,0,1,1
141311,14,4,547.0,0,0,1,1,0
141312,14,5,16.727999999999998,0,1,0,1,1
141313,14,5,0.0,1,0,0,0,1
141314,14,5,22.0,0,1,0,1,1
141315,14,5,582.0,0,0,1,1,0
141316,14,6,10.742,0,0,0,1,0
141317,14,6,0.0,1,0,0,0,1
141318,14,6,21.0,0,1,0,1,1
141319,14,6,551.0,0,0,1,1,0
141320,14,7,23.323,0,1,0,1,1
141321,14,7,0.0,1,0,0,0,1
141322,14,7,14.0,0,1,0,1,1
141323,14,7,614.0,0,0,1,1,0
141324,14,8,12.415,0,0,0,1,0
141325,14,8,0.0,1,0,0,0,1
141326,14,8,18.0,0,1,0,1,1
141327,14,8,552.0,0,0,1,1,0
141328,14,9,22.002,0,1,0,1,1
141329,14,9,0.0,1,0,0,0,1
141330,14,9,16.0,0,1,0,1,1
141331,14,9,581.0,0,0,1,1,0
141332,14,10,23.038,0,1,0,1,1
141333,14,10,0.0,1,0,0,0,1
141334,14,10,21.0,0,1,0,1,1
141335,14,10,550.0,0,0,1,1,0
141336,14,11,12.363,0,0,0,1,0
141337,14,11,0.0,1,0,0,0,1
141338,14,11,15.0,0,1,0,1,1
141339,14,11,535.0,0,0,1,1,0
141340,14,12,12.795,0,0,0,1,0
141341,14,12,0.0,1,0,0,0,1
141342,14,12,17.0,0,1,0,1,1
141343,14,12,607.0,0,0,1,1,0
141344,14,13,23.995,0,1,0,1,1
141345,14,13,0.0,1,0,0,0,1
141346,14,13,19.0,0,1,0,1,1
141347,14,13,542.0,0,0,1,1,0
141348,14,14,17.407,0,1,0,1,1
141349,14,14,0.0,1,0,0,0,1
141350,14,14,23.0,0,1,0,1,1
141351,14,14,608.0,0,0,1,1,0
141352,14,15,10.345,0,0,0,1,0
141353,14,15,0.0,1,0,0,0,1
141354,14,15,15.0,0,1,0,1,1
141355,14,15,548.0,0,0,1,1,0
141356,14,16,10.122,0,0,0,1,0
141357,14,16,0.0,1,0,0,0,1
141358,14,16,21.0,0,1,0,1,1
141359,14,16,575.0,0,0,1,1,0
141360,14,17,14.357,0,0,0,1,0
141361,14,17,0.0,1,0,0,0,1
141362,14,17,22.0,0,1,0,1,1
141363,14,17,568.0,0,0,1,1,0
141364,14,18,10.114,0,0,0,1,0
141365,14,18,0.0,1,0,0,0,1
141366,14,18,14.0,0,1,0,1,1
141367,14,18,608.0,0,0,1,1,0
141368,14,19,13.335,0,0,0,1,0
141369,14,19,0.0,1,0,0,0,1
141370,14,19,15.0,0,1,0,1,1
141371,14,19,621.0,0,0,1,1,0
141372,14,20,11.044,0,0,0,1,0
141373,14,20,0.0,1,0,0,0,1
141374,14,20,14.0,0,1,0,1,1
141375,14,20,629.0,0,0,1,1,0
141376,14,21,13.433,0,0,0,1,0
141377,14,21,0.0,1,0,0,0,1
141378,14,21,14.0,0,1,0,1,1
141379,14,21,546.0,0,0,1,1,0
141380,14,22,11.694,0,0,0,1,0
141381,14,22,0.0,1,0,0,0,1
141382,14,22,24.0,0,1,0,1,1
141383,14,22,618.0,0,0,1,1,0
141384,14,23,12.319,0,0,0,1,0
141385,14,23,0.0,1,0,0,0,1
141386,14,23,19.0,0,1,0,1,1
141387,14,23,580.0,0,0,1,1,0
141388,14,24,12.795,0,0,0,1,0
141389,14,24,0.0,1,0,0,0,1
141390,14,24,16.0,0,1,0,1,1
141391,14,24,605.0,0,0,1,1,0
141392,14,25,10.536,0,0,0,1,0
141393,14,25,0.0,1,0,0,0,1
141394,14,25,25.0,0,1,0,1,1
141395,14,25,540.0,0,0,1,1,0
141396,14,26,70.27199999999999,0,0,1,1,0
141397,14,26,0.0,1,0,0,0,1
141398,14,26,24.0,0,1,0,1,1
141399,14,26,564.0,0,0,1,1,0
141400,14,27,10.129,0,0,0,1,0
141401,14,27,0.0,1,0,0,0,1
141402,14,27,21.0,0,1,0,1,1
141403,14,27,599.0,0,0,1,1,0
141404,14,28,10.531,0,0,0,1,0
141405,14,28,0.0,1,0,0,0,1
141406,14,28,16.0,0,1,0,1,1
141407,14,28,562.0,0,0,1,1,0
141408,14,29,10.838,0,0,0,1,0
141409,14,29,0.0,1,0,0,0,1
141410,14,29,14.0,0,1,0,1,1
141411,14,29,582.0,0,0,1,1,0
141412,14,30,11.585,0,0,0,1,0
141413,14,30,0.0,1,0,0,0,1
141414,14,30,21.0,0,1,0,1,1
141415,14,30,625.0,0,0,1,1,0
141416,14,31,16.441,0,1,0,1,1
141417,14,31,0.0,1,0,0,0,1
141418,14,31,14.0,0,1,0,1,1
141419,14,31,542.0,0,0,1,1,0
141420,14,32,17.828,0,1,0,1,1
141421,14,32,0.0,1,0,0,0,1
141422,14,32,19.0,0,1,0,1,1
141423,14,32,550.0,0,0,1,1,0
141424,14,33,11.214,0,0,0,1,0
