,id,i,rtt,loss,congestion,noise,changepoint,ddos
42608,4,0,34.231,0,0,0,1,0
42609,4,0,0.0,1,0,0,0,1
42610,4,0,47.0,0,1,0,1,1
42611,4,0,640.0,0,0,1,1,0
42612,4,1,33.906,0,0,0,1,0
42613,4,1,0.0,1,0,0,0,1
42614,4,1,47.0,0,1,0,1,1
42615,4,1,657.0,0,0,1,1,0
42616,4,2,31.65,0,0,0,1,0
42617,4,2,0.0,1,0,0,0,1
42618,4,2,43.0,0,1,0,1,1
42619,4,2,616.0,0,0,1,1,0
42620,4,3,41.419,0,1,0,1,1
42621,4,3,0.0,1,0,0,0,1
42622,4,3,37.0,0,1,0,1,1
42623,4,3,734.0,0,0,1,1,0
42624,4,4,36.947,0,0,0,1,0
42625,4,4,0.0,1,0,0,0,1
42626,4,4,52.0,0,1,0,1,1
42627,4,4,720.0,0,0,1,1,0
42628,4,5,34.196,0,0,0,1,0
42629,4,5,0.0,1,0,0,0,1
42630,4,5,41.0,0,1,0,1,1
42631,4,5,596.0,0,0,1,1,0
42632,4,6,33.205,0,0,0,1,0
42633,4,6,0.0,1,0,0,0,1
42634,4,6,51.0,0,1,0,1,1
42635,4,6,682.0,0,0,1,1,0
42636,4,7,44.078,0,1,0,1,1
42637,4,7,0.0,1,0,0,0,1
42638,4,7,51.0,0,1,0,1,1
42639,4,7,701.0,0,0,1,1,0
42640,4,8,38.515,0,1,0,1,1
42641,4,8,0.0,1,0,0,0,1
42642,4,8,44.0,0,1,0,1,1
42643,4,8,602.0,0,0,1,1,0
42644,4,9,34.901,0,0,0,1,0
42645,4,9,0.0,1,0,0,0,1
42646,4,9,37.0,0,1,0,1,1
42647,4,9,663.0,0,0,1,1,0
42648,4,10,29.577,0,0,0,1,0
42649,4,10,0.0,1,0,0,0,1
42650,4,10,40.0,0,1,0,1,1
42651,4,10,689.0,0,0,1,1,0
42652,4,11,30.156,0,0,0,1,0
42653,4,11,0.0,1,0,0,0,1
42654,4,11,39.0,0,1,0,1,1
42655,4,11,700.0,0,0,1,1,0
42656,4,12,30.093000000000004,0,0,0,1,0
42657,4,12,0.0,1,0,0,0,1
42658,4,12,39.0,0,1,0,1,1
42659,4,12,698.0,0,0,1,1,0
42660,4,13,29.722,0,0,0,1,0
42661,4,13,0.0,1,0,0,0,1
42662,4,13,40.0,0,1,0,1,1
42663,4,13,582.0,0,0,1,1,0
42664,4,14,30.907,0,0,0,1,0
42665,4,14,0.0,1,0,0,0,1
42666,4,14,44.0,0,1,0,1,1
42667,4,14,617.0,0,0,1,1,0
42668,4,15,32.788000000000004,0,0,0,1,0
42669,4,15,0.0,1,0,0,0,1
42670,4,15,44.0,0,1,0,1,1
42671,4,15,727.0,0,0,1,1,0
42672,4,16,33.736,0,0,0,1,0
42673,4,16,0.0,1,0,0,0,1
42674,4,16,39.0,0,1,0,1,1
42675,4,16,642.0,0,0,1,1,0
42676,4,17,34.125,0,0,0,1,0
42677,4,17,0.0,1,0,0,0,1
42678,4,17,46.0,0,1,0,1,1
42679,4,17,724.0,0,0,1,1,0
42680,4,18,31.632,0,0,0,1,0
42681,4,18,0.0,1,0,0,0,1
42682,4,18,48.0,0,1,0,1,1
42683,4,18,709.0,0,0,1,1,0
42684,4,19,36.272,0,0,0,1,0
42685,4,19,0.0,1,0,0,0,1
42686,4,19,49.0,0,1,0,1,1
42687,4,19,620.0,0,0,1,1,0
42688,4,20,31.798,0,0,0,1,0
42689,4,20,0.0,1,0,0,0,1
42690,4,20,49.0,0,1,0,1,1
42691,4,20,697.0,0,0,1,1,0
42692,4,21,30.928,0,0,0,1,0
42693,4,21,0.0,1,0,0,0,1
42694,4,21,50.0,0,1,0,1,1
42695,4,21,649.0,0,0,1,1,0
42696,4,22,32.256,0,0,0,1,0
42697,4,22,0.0,1,0,0,0,1
42698,4,22,41.0,0,1,0,1,1
42699,4,22,644.0,0,0,1,1,0
42700,4,23,36.179,0,0,0,1,0
42701,4,23,0.0,1,0,0,0,1
42702,4,23,52.0,0,1,0,1,1
42703,4,23,640.0,0,0,1,1,0
42704,4,24,31.172,0,0,0,1,0
42705,4,24,0.0,1,0,0,0,1
42706,4,24,37.0,0,1,0,1,1
42707,4,24,602.0,0,0,1,1,0
42708,4,25,29.595,0,0,0,1,0
42709,4,25,0.0,1,0,0,0,1
42710,4,25,43.0,0,1,0,1,1
42711,4,25,664.0,0,0,1,1,0
42712,4,26,32.878,0,0,0,1,0
42713,4,26,0.0,1,0,0,0,1
42714,4,26,44.0,0,1,0,1,1
42715,4,26,598.0,0,0,1,1,0
42716,4,27,38.12300000000001,0,1,0,1,1
42717,4,27,0.0,1,0,0,0,1
42718,4,27,39.0,0,1,0,1,1
42719,4,27,563.0,0,0,1,1,0
42720,4,28,37.054,0,0,0,1,0
42721,4,28,0.0,1,0,0,0,1
42722,4,28,48.0,0,1,0,1,1
42723,4,28,693.0,0,0,1,1,0
42724,4,29,33.055,0,0,0,1,0
42725,4,29,0.0,1,0,0,0,1
42726,4,29,52.0,0,1,0,1,1
42727,4,29,560.0,0,0,1,1,0
42728,4,30,34.442,0,0,0,1,0
42729,4,30,0.0,1,0,0,0,1
42730,4,30,37.0,0,1,0,1,1
42731,4,30,561.0,0,0,1,1,0
42732,4,31,31.187,0,0,0,1,0
42733,4,31,0.0,1,0,0,0,1
42734,4,31,48.0,0,1,0,1,1
42735,4,31,682.0,0,0,1,1,0
42736,4,32,33.74,0,0,0,1,0
42737,4,32,0.0,1,0,0,0,1
42738,4,32,50.0,0,1,0,1,1
42739,4,32,693.0,0,0,1,1,0
42740,4,33,29.489,0,0,0,1,0
42741,4,33,0.0,1,0,0,0,1
