,id,i,rtt,loss,congestion,noise,changepoint,ddos
63840,6,0,36.073,0,1,0,1,1
63841,6,0,0.0,1,0,0,0,1
63842,6,0,36.0,0,1,0,1,1
63843,6,0,655.0,0,0,1,1,0
63844,6,1,34.476,0,0,0,1,0
63845,6,1,0.0,1,0,0,0,1
63846,6,1,42.0,0,1,0,1,1
63847,6,1,559.0,0,0,1,1,0
63848,6,2,29.854,0,0,0,1,0
63849,6,2,0.0,1,0,0,0,1
63850,6,2,37.0,0,1,0,1,1
63851,6,2,604.0,0,0,1,1,0
63852,6,3,27.968000000000004,0,0,0,1,0
63853,6,3,0.0,1,0,0,0,1
63854,6,3,37.0,0,1,0,1,1
63855,6,3,600.0,0,0,1,1,0
63856,6,4,33.656,0,0,0,1,0
63857,6,4,0.0,1,0,0,0,1
63858,6,4,43.0,0,1,0,1,1
63859,6,4,566.0,0,0,1,1,0
63860,6,5,27.625,0,0,0,1,0
63861,6,5,0.0,1,0,0,0,1
63862,6,5,47.0,0,1,0,1,1
63863,6,5,610.0,0,0,1,1,0
63864,6,6,28.14,0,0,0,1,0
63865,6,6,0.0,1,0,0,0,1
63866,6,6,44.0,0,1,0,1,1
63867,6,6,690.0,0,0,1,1,0
63868,6,7,27.722,0,0,0,1,0
63869,6,7,0.0,1,0,0,0,1
63870,6,7,34.0,0,1,0,1,1
63871,6,7,644.0,0,0,1,1,0
63872,6,8,28.229,0,0,0,1,0
63873,6,8,0.0,1,0,0,0,1
63874,6,8,34.0,0,1,0,1,1
63875,6,8,629.0,0,0,1,1,0
63876,6,9,29.407,0,0,0,1,0
63877,6,9,0.0,1,0,0,0,1
63878,6,9,40.0,0,1,0,1,1
63879,6,9,751.0,0,0,1,1,0
63880,6,10,29.318,0,0,0,1,0
63881,6,10,0.0,1,0,0,0,1
63882,6,10,49.0,0,1,0,1,1
63883,6,10,635.0,0,0,1,1,0
63884,6,11,29.66,0,0,0,1,0
63885,6,11,0.0,1,0,0,0,1
63886,6,11,42.0,0,1,0,1,1
63887,6,11,619.0,0,0,1,1,0
63888,6,12,31.832,0,0,0,1,0
63889,6,12,0.0,1,0,0,0,1
63890,6,12,48.0,0,1,0,1,1
63891,6,12,559.0,0,0,1,1,0
63892,6,13,29.302,0,0,0,1,0
63893,6,13,0.0,1,0,0,0,1
63894,6,13,42.0,0,1,0,1,1
63895,6,13,629.0,0,0,1,1,0
63896,6,14,33.67,0,0,0,1,0
63897,6,14,0.0,1,0,0,0,1
63898,6,14,46.0,0,1,0,1,1
63899,6,14,738.0,0,0,1,1,0
63900,6,15,33.577,0,0,0,1,0
63901,6,15,0.0,1,0,0,0,1
63902,6,15,43.0,0,1,0,1,1
63903,6,15,633.0,0,0,1,1,0
63904,6,16,30.634,0,0,0,1,0
63905,6,16,0.0,1,0,0,0,1
63906,6,16,37.0,0,1,0,1,1
63907,6,16,633.0,0,0,1,1,0
63908,6,17,30.132,0,0,0,1,0
63909,6,17,0.0,1,0,0,0,1
63910,6,17,39.0,0,1,0,1,1
63911,6,17,706.0,0,0,1,1,0
63912,6,18,31.864,0,0,0,1,0
63913,6,18,0.0,1,0,0,0,1
63914,6,18,49.0,0,1,0,1,1
63915,6,18,612.0,0,0,1,1,0
63916,6,19,28.195,0,0,0,1,0
63917,6,19,0.0,1,0,0,0,1
63918,6,19,48.0,0,1,0,1,1
63919,6,19,592.0,0,0,1,1,0
63920,6,20,30.309,0,0,0,1,0
63921,6,20,0.0,1,0,0,0,1
63922,6,20,40.0,0,1,0,1,1
63923,6,20,707.0,0,0,1,1,0
63924,6,21,30.537,0,0,0,1,0
63925,6,21,0.0,1,0,0,0,1
63926,6,21,42.0,0,1,0,1,1
63927,6,21,579.0,0,0,1,1,0
63928,6,22,30.607,0,0,0,1,0
63929,6,22,0.0,1,0,0,0,1
