,id,i,rtt,loss,congestion,noise,changepoint,ddos
72084,7,0,13.876,0,0,0,1,0
72085,7,0,0.0,1,0,0,0,1
72086,7,0,14.0,0,1,0,1,1
72087,7,0,624.0,0,0,1,1,0
72088,7,1,16.405,0,1,0,1,1
72089,7,1,0.0,1,0,0,0,1
72090,7,1,21.0,0,1,0,1,1
72091,7,1,590.0,0,0,1,1,0
72092,7,2,15.499,0,1,0,1,1
72093,7,2,0.0,1,0,0,0,1
72094,7,2,20.0,0,1,0,1,1
72095,7,2,564.0,0,0,1,1,0
72096,7,3,18.894,0,1,0,1,1
72097,7,3,0.0,1,0,0,0,1
72098,7,3,22.0,0,1,0,1,1
72099,7,3,531.0,0,0,1,1,0
72100,7,4,11.03,0,0,0,1,0
72101,7,4,0.0,1,0,0,0,1
72102,7,4,22.0,0,1,0,1,1
72103,7,4,574.0,0,0,1,1,0
72104,7,5,17.045,0,1,0,1,1
72105,7,5,0.0,1,0,0,0,1
72106,7,5,24.0,0,1,0,1,1
72107,7,5,605.0,0,0,1,1,0
72108,7,6,12.574000000000002,0,0,0,1,0
72109,7,6,0.0,1,0,0,0,1
72110,7,6,14.0,0,1,0,1,1
72111,7,6,615.0,0,0,1,1,0
72112,7,7,15.973,0,1,0,1,1
72113,7,7,0.0,1,0,0,0,1
72114,7,7,17.0,0,1,0,1,1
72115,7,7,573.0,0,0,1,1,0
72116,7,8,17.706,0,1,0,1,1
72117,7,8,0.0,1,0,0,0,1
72118,7,8,20.0,0,1,0,1,1
72119,7,8,527.0,0,0,1,1,0
72120,7,9,12.827,0,0,0,1,0
72121,7,9,0.0,1,0,0,0,1
72122,7,9,14.0,0,1,0,1,1
72123,7,9,575.0,0,0,1,1,0
72124,7,10,12.86,0,0,0,1,0
72125,7,10,0.0,1,0,0,0,1
72126,7,10,15.0,0,1,0,1,1
72127,7,10,562.0,0,0,1,1,0
72128,7,11,13.497,0,0,0,1,0
72129,7,11,0.0,1,0,0,0,1
72130,7,11,24.0,0,1,0,1,1
72131,7,11,579.0,0,0,1,1,0
72132,7,12,16.737000000000002,0,1,0,1,1
72133,7,12,0.0,1,0,0,0,1
72134,7,12,22.0,0,1,0,1,1
72135,7,12,577.0,0,0,1,1,0
72136,7,13,14.533,0,1,0,1,1
72137,7,13,0.0,1,0,0,0,1
72138,7,13,17.0,0,1,0,1,1
72139,7,13,557.0,0,0,1,1,0
72140,7,14,14.057,0,0,0,1,0
72141,7,14,0.0,1,0,0,0,1
72142,7,14,24.0,0,1,0,1,1
72143,7,14,604.0,0,0,1,1,0
72144,7,15,14.712,0,1,0,1,1
72145,7,15,0.0,1,0,0,0,1
72146,7,15,19.0,0,1,0,1,1
72147,7,15,535.0,0,0,1,1,0
72148,7,16,12.239,0,0,0,1,0
72149,7,16,0.0,1,0,0,0,1
72150,7,16,21.0,0,1,0,1,1
72151,7,16,576.0,0,0,1,1,0
72152,7,17,10.153,0,0,0,1,0
