,id,i,rtt,loss,congestion,noise,changepoint,ddos
219836,21,0,29.415,0,0,0,1,0
219837,21,0,0.0,1,0,0,0,1
219838,21,0,44.0,0,1,0,1,1
219839,21,0,557.0,0,0,1,1,0
219840,21,1,36.46,0,1,0,1,1
219841,21,1,0.0,1,0,0,0,1
219842,21,1,37.0,0,1,0,1,1
219843,21,1,729.0,0,0,1,1,0
219844,21,2,37.276,0,1,0,1,1
219845,21,2,0.0,1,0,0,0,1
219846,21,2,43.0,0,1,0,1,1
219847,21,2,566.0,0,0,1,1,0
219848,21,3,32.135,0,0,0,1,0
219849,21,3,0.0,1,0,0,0,1
219850,21,3,46.0,0,1,0,1,1
219851,21,3,582.0,0,0,1,1,0
219852,21,4,32.809,0,0,0,1,0
219853,21,4,0.0,1,0,0,0,1
219854,21,4,40.0,0,1,0,1,1
219855,21,4,622.0,0,0,1,1,0
219856,21,5,27.685,0,0,0,1,0
219857,21,5,0.0,1,0,0,0,1
219858,21,5,35.0,0,1,0,1,1
219859,21,5,657.0,0,0,1,1,0
219860,21,6,27.18,0,0,0,1,0
219861,21,6,0.0,1,0,0,0,1
219862,21,6,42.0,0,1,0,1,1
219863,21,6,748.0,0,0,1,1,0
219864,21,7,28.842,0,0,0,1,0
219865,21,7,0.0,1,0,0,0,1
219866,21,7,49.0,0,1,0,1,1
219867,21,7,640.0,0,0,1,1,0
219868,21,8,28.061,0,0,0,1,0
219869,21,8,0.0,1,0,0,0,1
219870,21,8,48.0,0,1,0,1,1
219871,21,8,613.0,0,0,1,1,0
219872,21,9,27.327,0,0,0,1,0
219873,21,9,0.0,1,0,0,0,1
219874,21,9,41.0,0,1,0,1,1
219875,21,9,650.0,0,0,1,1,0
219876,21,10,27.978,0,0,0,1,0
219877,21,10,0.0,1,0,0,0,1
219878,21,10,34.0,0,1,0,1,1
219879,21,10,717.0,0,0,1,1,0
219880,21,11,26.993,0,0,0,1,0
219881,21,11,0.0,1,0,0,0,1
219882,21,11,43.0,0,1,0,1,1
219883,21,11,632.0,0,0,1,1,0
219884,21,12,28.035,0,0,0,1,0
219885,21,12,0.0,1,0,0,0,1
219886,21,12,38.0,0,1,0,1,1
219887,21,12,572.0,0,0,1,1,0
219888,21,13,27.069000000000006,0,0,0,1,0
219889,21,13,0.0,1,0,0,0,1
219890,21,13,40.0,0,1,0,1,1
219891,21,13,644.0,0,0,1,1,0
219892,21,14,28.531,0,0,0,1,0
219893,21,14,0.0,1,0,0,0,1
219894,21,14,47.0,0,1,0,1,1
219895,21,14,556.0,0,0,1,1,0
219896,21,15,31.618,0,0,0,1,0
219897,21,15,0.0,1,0,0,0,1
