,id,i,rtt,loss,congestion,noise,changepoint,ddos
184476,18,0,112.113,0,1,0,1,1
184477,18,0,0.0,1,0,0,1,1
184478,18,0,99.0,0,1,0,1,1
184479,18,0,750.0,0,0,1,1,0
184480,18,1,44.097,0,1,0,1,1
184481,18,1,0.0,1,0,0,0,1
184482,18,1,52.0,0,1,0,1,1
184483,18,1,629.0,0,0,1,1,0
184484,18,2,36.351,0,0,0,1,0
184485,18,2,0.0,1,0,0,1,1
184486,18,2,119.0,0,1,0,1,1
184487,18,2,1068.0,0,0,1,1,0
184488,18,3,83.698,0,1,0,1,1
184489,18,3,0.0,1,0,0,1,1
184490,18,3,109.0,0,1,0,1,1
184491,18,3,997.0,0,0,1,1,0
184492,18,4,33.578,0,0,0,1,0
184493,18,4,0.0,1,0,0,1,1
184494,18,4,109.0,0,1,0,1,1
184495,18,4,1032.0,0,0,1,1,0
184496,18,5,33.357,0,0,0,1,0
184497,18,5,0.0,1,0,0,0,1
184498,18,5,60.0,0,1,0,1,1
184499,18,5,656.0,0,0,1,1,0
184500,18,6,123.774,0,0,1,1,0
184501,18,6,0.0,1,0,0,1,1
184502,18,6,86.0,0,1,0,1,1
184503,18,6,719.0,0,0,1,1,0
184504,18,7,45.603,0,1,0,1,1
184505,18,7,0.0,1,0,0,0,1
184506,18,7,50.0,0,1,0,1,1
184507,18,7,748.0,0,0,1,1,0
184508,18,8,113.571,0,1,0,1,1
184509,18,8,0.0,1,0,0,1,1
184510,18,8,88.0,0,1,0,1,1
184511,18,8,832.0,0,0,1,1,0
184512,18,9,35.316,0,0,0,1,0
184513,18,9,0.0,1,0,0,1,1
184514,18,9,85.0,0,1,0,1,1
184515,18,9,861.0,0,0,1,1,0
184516,18,10,33.331,0,0,0,1,0
184517,18,10,0.0,1,0,0,1,1
184518,18,10,88.0,0,1,0,1,1
184519,18,10,661.0,0,0,1,1,0
184520,18,11,46.795,0,1,0,1,1
184521,18,11,0.0,1,0,0,1,1
184522,18,11,98.0,0,1,0,1,1
184523,18,11,776.0,0,0,1,1,0
184524,18,12,47.497,0,1,0,1,1
184525,18,12,0.0,1,0,0,0,1
184526,18,12,62.0,0,1,0,1,1
184527,18,12,827.0,0,0,1,1,0
184528,18,13,32.069,0,0,0,1,0
184529,18,13,0.0,1,0,0,1,1
184530,18,13,99.0,0,1,0,1,1
184531,18,13,633.0,0,0,1,1,0
184532,18,14,111.207,0,1,0,1,1
184533,18,14,0.0,1,0,0,1,1
184534,18,14,65.0,0,1,0,1,1
184535,18,14,633.0,0,0,1,1,0
184536,18,15,24.658,0,0,0,1,0
184537,18,15,0.0,1,0,0,0,1
184538,18,15,86.0,0,1,0,1,1
184539,18,15,660.0,0,0,1,1,0
184540,18,16,80.96300000000002,0,1,0,1,1
184541,18,16,0.0,1,0,0,1,1
184542,18,16,84.0,0,1,0,1,1
184543,18,16,843.0,0,0,1,1,0
184544,18,17,37.99800000000001,0,0,0,1,0
184545,18,17,0.0,1,0,0,1,1
184546,18,17,90.0,0,1,0,1,1
184547,18,17,968.0,0,0,1,1,0
184548,18,18,59.635,0,1,0,1,1
184549,18,18,0.0,1,0,0,1,1
184550,18,18,109.0,0,1,0,1,1
184551,18,18,1099.0,0,0,1,1,0
184552,18,19,72.309,0,1,0,1,1
184553,18,19,0.0,1,0,0,1,1
184554,18,19,77.0,0,1,0,1,1
184555,18,19,877.0,0,0,1,1,0
184556,18,20,54.00899999999999,0,1,0,1,1
184557,18,20,0.0,1,0,0,1,1
184558,18,20,79.0,0,1,0,1,1
184559,18,20,1045.0,0,0,1,1,0
184560,18,21,122.069,0,1,0,1,1
184561,18,21,0.0,1,0,0,1,1
184562,18,21,58.0,0,1,0,1,1
184563,18,21,1053.0,0,0,1,1,0
184564,18,22,12.179,0,0,0,1,0
184565,18,22,0.0,1,0,0,0,1
184566,18,22,60.0,0,1,0,1,1
184567,18,22,1023.0,0,0,1,1,0
184568,18,23,109.557,0,1,0,1,1
184569,18,23,0.0,1,0,0,1,1
184570,18,23,56.0,0,1,0,1,1
184571,18,23,845.0,0,0,1,1,0
184572,18,24,48.165,0,1,0,1,1
184573,18,24,0.0,1,0,0,1,1
184574,18,24,118.0,0,1,0,1,1
184575,18,24,919.0,0,0,1,1,0
184576,18,25,37.291,0,0,0,1,0
184577,18,25,0.0,1,0,0,0,1
184578,18,25,44.0,0,1,0,1,1
184579,18,25,674.0,0,0,1,1,0
184580,18,26,86.111,0,1,0,1,1
184581,18,26,0.0,1,0,0,1,1
184582,18,26,102.0,0,1,0,1,1
184583,18,26,656.0,0,0,1,1,0
184584,18,27,80.447,0,1,0,1,1
184585,18,27,0.0,1,0,0,1,1
184586,18,27,106.0,0,1,0,1,1
184587,18,27,782.0,0,0,1,1,0
184588,18,28,61.378,0,1,0,1,1
184589,18,28,0.0,1,0,0,1,1
184590,18,28,83.0,0,1,0,1,1
184591,18,28,812.0,0,0,1,1,0
184592,18,29,49.749,0,1,0,1,1
184593,18,29,0.0,1,0,0,0,1
184594,18,29,46.0,0,1,0,1,1
184595,18,29,898.0,0,0,1,1,0
184596,18,30,29.372,0,0,0,1,0
184597,18,30,0.0,1,0,0,0,1
184598,18,30,46.0,0,1,0,1,1
184599,18,30,716.0,0,0,1,1,0
184600,18,31,76.598,0,1,0,1,1
184601,18,31,0.0,1,0,0,1,1
184602,18,31,98.0,0,1,0,1,1
184603,18,31,862.0,0,0,1,1,0
184604,18,32,60.145,0,1,0,1,1
184605,18,32,0.0,1,0,0,1,1
184606,18,32,121.0,0,1,0,1,1
184607,18,32,881.0,0,0,1,1,0
184608,18,33,13.288,0,0,0,1,0
184609,18,33,0.0,1,0,0,0,1
184610,18,33,46.0,0,1,0,1,1
184611,18,33,857.0,0,0,1,1,0
184612,18,34,24.839,0,0,0,1,0
184613,18,34,0.0,1,0,0,0,1
184614,18,34,45.0,0,1,0,1,1
184615,18,34,865.0,0,0,1,1,0
184616,18,35,63.415,0,1,0,1,1
184617,18,35,0.0,1,0,0,1,1
184618,18,35,97.0,0,1,0,1,1
184619,18,35,818.0,0,0,1,1,0
184620,18,36,75.832,0,1,0,1,1
184621,18,36,0.0,1,0,0,1,1
184622,18,36,74.0,0,1,0,1,1
184623,18,36,1001.0,0,0,1,1,0
184624,18,37,40.141,0,0,0,1,0
184625,18,37,0.0,1,0,0,1,1
184626,18,37,100.0,0,1,0,1,1
184627,18,37,1078.0,0,0,1,1,0
184628,18,38,36.471,0,0,0,1,0
184629,18,38,0.0,1,0,0,1,1
184630,18,38,109.0,0,1,0,1,1
184631,18,38,1039.0,0,0,1,1,0
184632,18,39,115.331,0,1,0,1,1
184633,18,39,0.0,1,0,0,1,1
184634,18,39,105.0,0,1,0,1,1
184635,18,39,838.0,0,0,1,1,0
184636,18,40,86.8,0,1,0,1,1
184637,18,40,0.0,1,0,0,1,1
184638,18,40,52.0,0,1,0,1,1
184639,18,40,653.0,0,0,1,1,0
184640,18,41,62.482,0,1,0,1,1
184641,18,41,0.0,1,0,0,0,1
184642,18,41,47.0,0,1,0,1,1
184643,18,41,778.0,0,0,1,1,0
184644,18,42,115.399,0,1,0,1,1
184645,18,42,0.0,1,0,0,1,1
184646,18,42,49.0,0,1,0,1,1
184647,18,42,1020.0,0,0,1,1,0
184648,18,43,32.141,0,0,0,1,0
184649,18,43,0.0,1,0,0,0,1
184650,18,43,44.0,0,1,0,1,1
184651,18,43,887.0,0,0,1,1,0
184652,18,44,114.506,0,1,0,1,1
184653,18,44,0.0,1,0,0,1,1
184654,18,44,53.0,0,1,0,1,1
184655,18,44,674.0,0,0,1,1,0
184656,18,45,17.948,0,0,0,1,0
184657,18,45,0.0,1,0,0,0,1
184658,18,45,98.0,0,1,0,1,1
184659,18,45,661.0,0,0,1,1,0
184660,18,46,37.286,0,0,0,1,0
184661,18,46,0.0,1,0,0,1,1
184662,18,46,100.0,0,1,0,1,1
184663,18,46,868.0,0,0,1,1,0
184664,18,47,76.483,0,1,0,1,1
184665,18,47,0.0,1,0,0,1,1
184666,18,47,118.0,0,1,0,1,1
184667,18,47,1073.0,0,0,1,1,0
184668,18,48,24.644,0,0,0,1,0
184669,18,48,0.0,1,0,0,1,1
184670,18,48,119.0,0,1,0,1,1
184671,18,48,735.0,0,0,1,1,0
184672,18,49,117.135,0,1,0,1,1
184673,18,49,0.0,1,0,0,1,1
184674,18,49,69.0,0,1,0,1,1
184675,18,49,1008.0,0,0,1,1,0
184676,18,50,19.312,0,0,0,1,0
184677,18,50,0.0,1,0,0,0,1
184678,18,50,81.0,0,1,0,1,1
184679,18,50,643.0,0,0,1,1,0
184680,18,51,37.101,0,0,0,1,0
184681,18,51,0.0,1,0,0,1,1
184682,18,51,103.0,0,1,0,1,1
184683,18,51,1043.0,0,0,1,1,0
184684,18,52,113.484,0,1,0,1,1
184685,18,52,0.0,1,0,0,1,1
184686,18,52,58.0,0,1,0,1,1
184687,18,52,1001.0,0,0,1,1,0
184688,18,53,41.877,0,0,0,1,0
184689,18,53,0.0,1,0,0,1,1
184690,18,53,111.0,0,1,0,1,1
184691,18,53,749.0,0,0,1,1,0
184692,18,54,44.499,0,1,0,1,1
184693,18,54,0.0,1,0,0,0,1
184694,18,54,59.0,0,1,0,1,1
184695,18,54,810.0,0,0,1,1,0
184696,18,55,110.489,0,1,0,1,1
184697,18,55,0.0,1,0,0,1,1
184698,18,55,117.0,0,1,0,1,1
184699,18,55,1091.0,0,0,1,1,0
184700,18,56,112.843,0,1,0,1,1
184701,18,56,0.0,1,0,0,1,1
184702,18,56,86.0,0,1,0,1,1
184703,18,56,921.0,0,0,1,1,0
184704,18,57,36.74,0,0,0,1,0
184705,18,57,0.0,1,0,0,0,1
184706,18,57,83.0,0,1,0,1,1
184707,18,57,857.0,0,0,1,1,0
184708,18,58,39.704,0,0,0,1,0
184709,18,58,0.0,1,0,0,1,1
184710,18,58,97.0,0,1,0,1,1
184711,18,58,880.0,0,0,1,1,0
184712,18,59,114.976,0,1,0,1,1
184713,18,59,0.0,1,0,0,1,1
184714,18,59,55.0,0,1,0,1,1
184715,18,59,1082.0,0,0,1,1,0
184716,18,60,74.314,0,1,0,1,1
184717,18,60,0.0,1,0,0,1,1
184718,18,60,93.0,0,1,0,1,1
184719,18,60,803.0,0,0,1,1,0
184720,18,61,69.707,0,1,0,1,1
184721,18,61,0.0,1,0,0,1,1
184722,18,61,60.0,0,1,0,1,1
184723,18,61,917.0,0,0,1,1,0
184724,18,62,35.845,0,0,0,1,0
184725,18,62,0.0,1,0,0,0,1
184726,18,62,52.0,0,1,0,1,1
184727,18,62,1046.0,0,0,1,1,0
184728,18,63,111.886,0,1,0,1,1
184729,18,63,0.0,1,0,0,1,1
184730,18,63,86.0,0,1,0,1,1
184731,18,63,1093.0,0,0,1,1,0
184732,18,64,35.545,0,0,0,1,0
184733,18,64,0.0,1,0,0,0,1
184734,18,64,50.0,0,1,0,1,1
184735,18,64,785.0,0,0,1,1,0
184736,18,65,66.218,0,1,0,1,1
184737,18,65,0.0,1,0,0,1,1
184738,18,65,98.0,0,1,0,1,1
184739,18,65,1019.0,0,0,1,1,0
184740,18,66,32.667,0,0,0,1,0
184741,18,66,0.0,1,0,0,0,1
184742,18,66,71.0,0,1,0,1,1
184743,18,66,1012.0,0,0,1,1,0
184744,18,67,29.222,0,0,0,1,0
184745,18,67,0.0,1,0,0,0,1
184746,18,67,84.0,0,1,0,1,1
184747,18,67,651.0,0,0,1,1,0
184748,18,68,84.911,0,1,0,1,1
184749,18,68,0.0,1,0,0,1,1
184750,18,68,116.0,0,1,0,1,1
184751,18,68,668.0,0,0,1,1,0
184752,18,69,81.601,0,1,0,1,1
184753,18,69,0.0,1,0,0,1,1
184754,18,69,76.0,0,1,0,1,1
184755,18,69,997.0,0,0,1,1,0
184756,18,70,114.05,0,1,0,1,1
184757,18,70,0.0,1,0,0,1,1
184758,18,70,104.0,0,1,0,1,1
184759,18,70,765.0,0,0,1,1,0
184760,18,71,35.814,0,0,0,1,0
184761,18,71,0.0,1,0,0,1,1
184762,18,71,116.0,0,1,0,1,1
184763,18,71,650.0,0,0,1,1,0
184764,18,72,54.235,0,1,0,1,1
184765,18,72,0.0,1,0,0,0,1
184766,18,72,57.0,0,1,0,1,1
184767,18,72,841.0,0,0,1,1,0
184768,18,73,113.018,0,1,0,1,1
184769,18,73,0.0,1,0,0,1,1
184770,18,73,93.0,0,1,0,1,1
184771,18,73,933.0,0,0,1,1,0
184772,18,74,24.602,0,0,0,1,0
184773,18,74,0.0,1,0,0,0,1
184774,18,74,84.0,0,1,0,1,1
184775,18,74,1025.0,0,0,1,1,0
184776,18,75,38.0,0,0,0,1,0
184777,18,75,0.0,1,0,0,1,1
184778,18,75,89.0,0,1,0,1,1
184779,18,75,941.0,0,0,1,1,0
